PV-002951620122_8,4zzi_receptor_only_PV-002951620122_8_9.pdb,-9.590055,7.0,2.0,0.285714,2E93_B29.pdb_GLN147_B29_Packing_score:-1.748460_Hbond_score:0.000000
PV-002951620122_8,4zzi_receptor_only_PV-002951620122_8_10.pdb,-10.397326,7.0,3.0,0.428571,4JC5_1K5.pdb_GLN265_1K5_Packing_score:-1.576262_Hbond_score:0.000000
PV-002951620122_8,4zzi_receptor_only_PV-002951620122_8_11.pdb,-9.554292,9.0,1.0,0.111111,4V3V_S8F.pdb_GLN478_S8F_Packing_score:-1.524540_Hbond_score:0.000000
PV-002951620122_8,4zzi_receptor_only_PV-002951620122_8_12.pdb,-10.731218,6.0,2.0,0.333333,5LGE_NAP.pdb_GLN277_NAP_Packing_score:-2.026369_Hbond_score:0.000000
PV-002951620122_8,4zzi_receptor_only_PV-002951620122_8_13.pdb,-9.078069,6.0,1.0,0.166667,4B3U_NWL.pdb_GLN260_NWL_Packing_score:-1.247304_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_0.pdb,-12.039797,7.0,1.0,0.142857,7KVN_X6V.pdb_ALA305_X6V_Packing_score:-1.025570_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_1.pdb,-10.278535,7.0,3.0,0.428571,2P85_IND.pdb_ALA301_IND_Packing_score:-1.103707_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_2.pdb,-9.54954,8.0,2.0,0.25,6AAP_9U6.pdb_ALA306_9U6_Packing_score:-1.101535_Hbond_score:0.000000
PV-002951620122_9,4zzi_receptor_only_PV-002951620122_9_3.pdb,-10.784894,6.0,3.0,0.5,6OCI_IBP.pdb_ALA212_IBP_Packing_score:-1.439113_Hbond_score:0.000000
PV-002951604568_1,4zzi_receptor_only_PV-002951604568_1_0.pdb,-9.44981,6.0,2.0,0.333333,5QCP_E4G.pdb_GLN73_E4G_Packing_score:-4.163096_Hbond_score:0.000000
PV-002951604568_1,4zzi_receptor_only_PV-002951604568_1_1.pdb,-11.033224,7.0,1.0,0.142857,2XFK_AA9.pdb_GLN134_AA9_Packing_score:-5.986125_Hbond_score:0.000000
PV-002951604568_1,4zzi_receptor_only_PV-002951604568_1_2.pdb,-9.276454,6.0,1.0,0.166667,4R68_W31.pdb_GLN99_W31_Packing_score:-1.563086_Hbond_score:0.000000
PV-002951604568_1,4zzi_receptor_only_PV-002951604568_1_3.pdb,-10.538396,7.0,1.0,0.142857,7SDR_JW9.pdb_GLN195_JW9_Packing_score:-1.295549_Hbond_score:0.000000
PV-002951604568_2,4zzi_receptor_only_PV-002951604568_2_0.pdb,-18.072907,12.0,2.0,0.166667,6D4Q_FWG.pdb_ALA145_FWG_Packing_score:-3.276768_Hbond_score:0.000000
PV-002951604568_2,4zzi_receptor_only_PV-002951604568_2_1.pdb,-19.23952,11.0,2.0,0.181818,5CGH_02N.pdb_ALA49_02N_Packing_score:-1.256801_Hbond_score:0.000000
PV-002951604568_4,4zzi_receptor_only_PV-002951604568_4_0.pdb,-14.08265,9.0,2.0,0.222222,5J5R_6G1.pdb_ALA145_6G1_Packing_score:-3.400584_Hbond_score:0.000000
PV-002951604568_4,4zzi_receptor_only_PV-002951604568_4_1.pdb,-11.685354,7.0,2.0,0.285714,7SDR_JW9.pdb_GLN195_JW9_Packing_score:-1.295549_Hbond_score:0.000000
PV-002951604568_4,4zzi_receptor_only_PV-002951604568_4_2.pdb,-13.424337,6.0,1.0,0.166667,5EWK_P34.pdb_GLN158_P34_Packing_score:-1.706944_Hbond_score:0.000000
PV-002951604568_5,4zzi_receptor_only_PV-002951604568_5_0.pdb,-12.859783,6.0,1.0,0.166667,3K5F_AYH.pdb_GLN73_AYH_Packing_score:-3.329037_Hbond_score:0.000000
PV-002951604568_6,4zzi_receptor_only_PV-002951604568_6_0.pdb,-18.11724,9.0,2.0,0.222222,2FPT_ILB.pdb_ALA59_ILB_Packing_score:-2.025310_Hbond_score:0.000000
PV-003670487387_4,4zzi_receptor_only_PV-003670487387_4_0.pdb,-10.309786,10.0,1.0,0.1,6MN2_COA.pdb_ALA31_COA_Packing_score:-1.484208_Hbond_score:0.000000
PV-003670487387_4,4zzi_receptor_only_PV-003670487387_4_1.pdb,-9.790874,7.0,1.0,0.142857,3H7B_GOL.pdb_GLN8_GOL_Packing_score:-1.176036_Hbond_score:0.000000
PV-003670504597_8,4zzi_receptor_only_PV-003670504597_8_0.pdb,-9.540915,8.0,1.0,0.125,4FD8_MA4.pdb_ALA280_MA4_Packing_score:-1.366857_Hbond_score:0.000000
PV-002951609218_1,4zzi_receptor_only_PV-002951609218_1_0.pdb,-9.834092,6.0,2.0,0.333333,6AAP_9U6.pdb_ALA306_9U6_Packing_score:-1.101535_Hbond_score:0.000000
PV-002951609218_4,4zzi_receptor_only_PV-002951609218_4_0.pdb,-9.094543,7.0,1.0,0.142857,5GN9_6Y0.pdb_ALA216_6Y0_Packing_score:-1.522086_Hbond_score:0.000000
PV-002951609218_10,4zzi_receptor_only_PV-002951609218_10_0.pdb,-9.75954,6.0,1.0,0.166667,6V8S_2AN.pdb_ALA125_2AN_Packing_score:-1.111375_Hbond_score:0.000000
PV-002951609218_12,4zzi_receptor_only_PV-002951609218_12_0.pdb,-11.877641,7.0,1.0,0.142857,6ZZX_BCR.pdb_ALA212_BCR_Packing_score:-1.257434_Hbond_score:0.000000
PV-001588154390_2,4zzi_receptor_only_PV-001588154390_2_1.pdb,-13.612697,7.0,1.0,0.142857,5ZGB_ZEX.pdb_ALA50_ZEX_Packing_score:-1.252420_Hbond_score:0.000000
PV-001588154390_4,4zzi_receptor_only_PV-001588154390_4_0.pdb,-9.454838,7.0,1.0,0.142857,3PM9_FAD.pdb_ALA145_FAD_Packing_score:-1.603660_Hbond_score:0.000000
PV-001588154390_5,4zzi_receptor_only_PV-001588154390_5_0.pdb,-11.585524,8.0,1.0,0.125,2C8M_LPA.pdb_ALA163_LPA_Packing_score:-1.036225_Hbond_score:0.000000
PV-001588154390_6,4zzi_receptor_only_PV-001588154390_6_0.pdb,-9.813831,8.0,1.0,0.125,5YDM_DUW.pdb_ALA270_DUW_Packing_score:-1.237072_Hbond_score:0.000000
PV-001588154390_7,4zzi_receptor_only_PV-001588154390_7_0.pdb,-12.151341,7.0,1.0,0.142857,2C8M_LPA.pdb_ALA163_LPA_Packing_score:-1.036225_Hbond_score:0.000000
PV-001588154390_10,4zzi_receptor_only_PV-001588154390_10_0.pdb,-13.418432,7.0,1.0,0.142857,6LY5_A86.pdb_ALA194_A86_Packing_score:-1.297497_Hbond_score:0.000000
PV-001588154390_10,4zzi_receptor_only_PV-001588154390_10_1.pdb,-11.496068,7.0,1.0,0.142857,5UPU_6Q9.pdb_ALA285_6Q9_Packing_score:-2.404020_Hbond_score:0.000000
PV-001588154390_10,4zzi_receptor_only_PV-001588154390_10_2.pdb,-10.099018,9.0,1.0,0.111111,7DZ8_CLA.pdb_ALA113_CLA_Packing_score:-1.042662_Hbond_score:0.000000
PV-001588154390_11,4zzi_receptor_only_PV-001588154390_11_1.pdb,-12.766233,7.0,1.0,0.142857,5ZGB_ZEX.pdb_ALA50_ZEX_Packing_score:-1.252420_Hbond_score:0.000000
PV-001588154390_11,4zzi_receptor_only_PV-001588154390_11_2.pdb,-16.09735,7.0,2.0,0.285714,5ZJI_CLA.pdb_ALA218_CLA_Packing_score:-1.720671_Hbond_score:0.000000
PV-001588154390_11,4zzi_receptor_only_PV-001588154390_11_3.pdb,-14.174215,5.0,1.0,0.2,5ZGH_CLA.pdb_ALA164_CLA_Packing_score:-1.194883_Hbond_score:0.000000
PV-001588154390_14,4zzi_receptor_only_PV-001588154390_14_0.pdb,-10.087859,4.0,1.0,0.25,6ZF1_QHK.pdb_ALA556_QHK_Packing_score:-2.054191_Hbond_score:0.000000
PV-003670489853_9,4zzi_receptor_only_PV-003670489853_9_0.pdb,-9.616619,8.0,1.0,0.125,6LB4_E8L.pdb_ALA272_E8L_Packing_score:-1.846040_Hbond_score:0.000000
PV-003670477028_3,4zzi_receptor_only_PV-003670477028_3_0.pdb,-9.283635,7.0,1.0,0.142857,6NU6_L1V.pdb_ALA73_L1V_Packing_score:-1.146043_Hbond_score:0.000000
PV-003670477028_4,4zzi_receptor_only_PV-003670477028_4_1.pdb,-10.01301,8.0,1.0,0.125,5M2B_7DX.pdb_ALA49_7DX_Packing_score:-2.037041_Hbond_score:0.000000
PV-003670477028_6,4zzi_receptor_only_PV-003670477028_6_0.pdb,-10.429856,9.0,1.0,0.111111,3SGV_2BJ.pdb_ALA47_2BJ_Packing_score:-2.351802_Hbond_score:0.000000
PV-003670500265_5,4zzi_receptor_only_PV-003670500265_5_0.pdb,-10.590277,8.0,4.0,0.5,7OJP_VFE.pdb_ALA138_VFE_Packing_score:-1.618722_Hbond_score:0.000000
PV-003670500265_6,4zzi_receptor_only_PV-003670500265_6_0.pdb,-9.719323,8.0,2.0,0.25,5FVB_PEB.pdb_ALA149_PEB_Packing_score:-1.282371_Hbond_score:0.000000
PV-003670500265_10,4zzi_receptor_only_PV-003670500265_10_0.pdb,-9.643315,6.0,2.0,0.333333,7VOY_BCL.pdb_ALA28_BCL_Packing_score:-1.318498_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_6.pdb,-9.809292,7.0,2.0,0.285714,5LYY_7BJ.pdb_ALA155_7BJ_Packing_score:-1.062194_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_7.pdb,-11.427891,5.0,1.0,0.2,4QJ1_N09.pdb_ALA165_N09_Packing_score:-2.605912_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_8.pdb,-10.066329,5.0,2.0,0.4,2PRH_238.pdb_ALA59_238_Packing_score:-1.846990_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_9.pdb,-10.482197,5.0,3.0,0.6,3MDV_CL6.pdb_ALA302_CL6_Packing_score:-1.078450_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_10.pdb,-12.174794,6.0,3.0,0.5,6L88_E6R.pdb_ALA773_E6R_Packing_score:-2.130220_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_11.pdb,-9.492229,8.0,3.0,0.375,5LZ7_7BK.pdb_ALA155_7BK_Packing_score:-1.043501_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_12.pdb,-11.21544,6.0,3.0,0.5,5OU2_36Y.pdb_ALA145_36Y_Packing_score:-1.293360_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_13.pdb,-10.7772,4.0,1.0,0.25,4EGP_FIV.pdb_ALA248_FIV_Packing_score:-1.345167_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_14.pdb,-13.219007,4.0,2.0,0.5,7E1N_ZHG.pdb_ALA145_ZHG_Packing_score:-1.414715_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_15.pdb,-11.237915,5.0,1.0,0.2,6ZZX_BCR.pdb_ALA212_BCR_Packing_score:-1.257434_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_16.pdb,-11.123371,6.0,3.0,0.5,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.607770_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_17.pdb,-9.698304,6.0,3.0,0.5,6UNH_QEA.pdb_ALA305_QEA_Packing_score:-1.258780_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_18.pdb,-12.392825,6.0,2.0,0.333333,5ZGH_CLA.pdb_ALA164_CLA_Packing_score:-1.194883_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_19.pdb,-12.230183,4.0,1.0,0.25,4L7C_1VW.pdb_ALA556_1VW_Packing_score:-2.162508_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_20.pdb,-9.469009,6.0,1.0,0.166667,6EKW_NPY.pdb_ALA77_NPY_Packing_score:-1.079407_Hbond_score:0.000000
PV-002951620122_1,4zzi_receptor_only_PV-002951620122_1_21.pdb,-9.131804,5.0,3.0,0.6,5E58_CPZ.pdb_ALA298_CPZ_Packing_score:-1.749623_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_2.pdb,-11.65293,6.0,3.0,0.5,2XSI_MYR.pdb_ALA213_MYR_Packing_score:-1.439045_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_3.pdb,-11.487191,6.0,2.0,0.333333,5XTE_PEE.pdb_ALA132_PEE_Packing_score:-1.898306_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_4.pdb,-12.671021,6.0,2.0,0.333333,1LID_OLA.pdb_ALA33_OLA_Packing_score:-1.037527_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_5.pdb,-11.375236,5.0,1.0,0.2,3QI8_HEM.pdb_ALA406_HEM_Packing_score:-1.478355_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_6.pdb,-15.295259,7.0,4.0,0.571429,5ZGB_ZEX.pdb_ALA50_ZEX_Packing_score:-1.252420_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_7.pdb,-16.049704,7.0,3.0,0.428571,5JS2_IPH.pdb_ALA620_IPH_Packing_score:-1.127739_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_8.pdb,-15.119858,7.0,3.0,0.428571,6ANF_B0I.pdb_ALA9_B0I_Packing_score:-1.709087_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_9.pdb,-11.475358,7.0,3.0,0.428571,3NC3_HEM.pdb_ALA234_HEM_Packing_score:-1.195098_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_10.pdb,-9.282656,7.0,2.0,0.285714,7NBJ_U7H.pdb_ALA169_U7H_Packing_score:-1.595554_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_11.pdb,-11.540724,7.0,3.0,0.428571,1PS9_FAD.pdb_ALA415_FAD_Packing_score:-1.376523_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_12.pdb,-12.05776,5.0,3.0,0.6,1R2C_BPB.pdb_ALA151_BPB_Packing_score:-1.194314_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_13.pdb,-10.559867,7.0,2.0,0.285714,5OU2_36Y.pdb_ALA145_36Y_Packing_score:-1.293360_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_14.pdb,-10.177291,5.0,3.0,0.6,5L6H_6O2.pdb_ALA548_6O2_Packing_score:-1.916079_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_15.pdb,-12.138257,5.0,1.0,0.2,4IXH_Q21.pdb_ALA165_Q21_Packing_score:-2.682653_Hbond_score:0.000000
PV-002951620122_2,4zzi_receptor_only_PV-002951620122_2_16.pdb,-10.516611,5.0,1.0,0.2,7Q54_NAD.pdb_ALA120_NAD_Packing_score:-1.064120_Hbond_score:0.000000
