,Start Time:,2025-09-08 15:00:00, End Time:,2025-09-11 08:00:00, Normalization:,None,,,
2025-09-10 01:00:00,49,5.69,5.12,3,6.24,5,6,3.53,6.08
2025-09-10 02:00:00,50,4.2,5.17,3.08,5.84,5.54,5.43,6.64,6
2025-09-10 03:00:00,51,5.28,5.04,2.91,6.29,4,3.48,7.64,5.65
2025-09-10 04:00:00,52,6.7,5.82,5.08,4,3.47,6.4,5.33,6.81
2025-09-10 05:00:00,53,10.67,4,4,4.55,5.71,6.48,8.29,4.11
2025-09-10 06:00:00,54,5.33,9.25,3.67,6.89,4.21,5.42,3.8,2.33
2025-09-10 07:00:00,55,14.89,4.74,3.47,2,4.1,4.2,4.4,5.33
2025-09-10 08:00:00,56,5.64,4.71,2.91,4.22,2.73,7.38,5.3,2.29
2025-09-10 09:00:00,57,4.48,4.93,3.48,4.27,5,8.23,6.93,5.11
2025-09-10 10:00:00,58,4.89,6.26,3.83,5.47,5.29,8.32,7.18,4.21
2025-09-10 11:00:00,59,7.91,7.33,6.22,4.27,5.48,5.36,4.98,8.56
2025-09-10 12:00:00,60,6.19,5.24,3.86,4.47,6,9.43,2.71,7.88
2025-09-10 13:00:00,61,6.53,6.56,5.13,6,4.5,5.92,5.17,5.59
2025-09-10 14:00:00,62,8.92,4.87,5.57,7.1,6.78,8.22,5.73,8.24
2025-09-10 15:00:00,63,7.56,6,6.29,4.97,5.85,7.26,5.16,4.81
2025-09-10 16:00:00,64,7.06,6.67,4.38,7.19,8.23,3.88,7.58,4.33
2025-09-10 17:00:00,65,5.12,6,2.57,7.56,8.24,8.44,5.1,6.78
2025-09-10 18:00:00,66,7.25,3.76,5.67,5.09,8.23,12.33,5.61,8.19
2025-09-10 19:00:00,67,9,6.34,4,6.76,7.76,6.61,5.43,6.55
2025-09-10 20:00:00,68,8.53,6.14,3.85,7.69,6.97,4.2,6.56,6.86
2025-09-10 21:00:00,69,8.11,3.6,6.29,6.67,5.69,0,8.67,6
2025-09-10 22:00:00,70,5.64,5.68,6.67,8.57,7.27,4,5.64,5
2025-09-10 23:00:00,71,7.92,4.35,9.33,4.5,3.85,5.83,7.38,6.63
2025-09-11 00:00:00,72,11,8.67,6,7.8,4.71,5.81,4.17,5.66
2025-09-11 01:00:00,73,4.13,6.28,4,4.67,6.26,4.81,7.3,5.43
2025-09-11 02:00:00,74,6.71,5.75,4.71,4,3.71,7.43,6.73,7.22
2025-09-11 03:00:00,75,9.78,7.96,4.29,7.6,4.78,6.83,6,5.68
2025-09-11 04:00:00,76,5.9,4.79,4.4,7.66,6.14,4.5,5.74,6
2025-09-11 05:00:00,77,7.17,10.22,4.67,9.47,0,8,4.67,5.2
2025-09-11 06:00:00,78,12.67,4.93,0,7.14,4.64,7.4,4.86,8.8
2025-09-11 07:00:00,79,8.4,5.2,5.45,6.63,4,5,5.38,14.5
