,Start Time: ,2025-09-05 19:00:00, End Time:,2025-09-08 14:00:00,,,,
2025-09-06 10:24:00,0,0,0.99,5.08,4.16,0.4,0.81,2.74
2025-09-06 10:25:00,0.09,0.57,0.36,5.63,5.79,0,0,3.19
2025-09-06 10:26:00,0,1.27,0.42,5.97,6,0,0.82,5.99
2025-09-06 10:27:00,0.27,0.8,0.34,5.62,6,0.39,0,5.94
2025-09-06 10:28:00,0,0,1.67,6,6,0.39,0.78,5.96
2025-09-06 10:29:00,0,2.21,0.61,4.74,5.69,1.56,0,5.67
2025-09-06 10:30:00,0,0.47,0.71,2.09,6,0.27,0.48,5.29
2025-09-06 10:31:00,0.29,0.85,4.32,0.84,6,0,0,6
2025-09-06 10:32:00,0,0.79,5.28,3.05,6,0.76,0,6
2025-09-06 10:33:00,0,0,0.52,1.56,6,0.33,2.79,5.47
2025-09-06 10:34:00,0,2.4,0.06,2.66,6,0.84,1.02,6
2025-09-06 10:35:00,0.34,3.97,5.32,2.54,6,0,0.58,6
2025-09-06 10:36:00,0,5.92,5.38,3.21,4.87,0,2.05,5.26
2025-09-06 10:37:00,0,3.03,3.5,2.53,4.79,0.82,0,5.96
2025-09-06 10:38:00,0.18,0.38,2.31,0.98,5.75,0.76,0.2,5.64
2025-09-06 10:39:00,0.27,0,2.7,1.97,6,2.31,0.28,4.65
2025-09-06 10:40:00,0.18,0.83,2.92,1.55,6,0,0,4.24
2025-09-06 10:41:00,0,0.31,2.89,0.11,6,0.23,1.7,3.33
2025-09-06 10:42:00,0,0,0.84,0.16,6,0.15,0.44,3.14
2025-09-06 10:43:00,0,0.15,0.08,0,6,0,0.16,3.49
2025-09-06 10:44:00,0.55,1.42,2,0.1,6,0,0.9,2.43
2025-09-06 10:45:00,0.14,0.64,1.11,0,6,0.98,0.57,2.55
2025-09-06 10:46:00,0.12,0.45,1.8,0,5.84,0,0,3.03
2025-09-06 10:47:00,0.1,0,2.69,0,3.8,0,0,4.85
2025-09-06 10:48:00,0,0,1.47,0.39,3.73,2.32,0,2.36
2025-09-06 10:49:00,0.26,0.16,0.21,0.5,5.87,4.74,0.44,4.85
2025-09-06 10:50:00,0.09,0.25,0.06,0.71,6,2.89,1.24,1.54
2025-09-06 10:51:00,0.43,5.75,0.2,0.14,6,3.93,0.97,0.5
2025-09-06 10:52:00,0.22,2.39,0,0,6,4.37,0.42,0
2025-09-06 10:53:00,0,0,0,0,5.99,2.45,0.06,0
2025-09-06 10:54:00,0.2,0,0.65,0,5.89,0.08,1.21,0.2
2025-09-06 10:55:00,0,0.96,0,0,5.92,0.97,4.28,0
2025-09-06 10:56:00,0,1.16,0,0,6,0.63,0,2.14
2025-09-06 10:57:00,0,0.46,0,0.27,6,0.58,0,0.28
2025-09-06 10:58:00,2.07,3.01,0,0.21,5.85,0.42,0,0.09
2025-09-06 10:59:00,3.79,1.25,0,0,6,0,0.25,0.3
2025-09-06 11:00:00,2.78,0,0,0.03,5.99,0.3,1.01,0
2025-09-06 11:01:00,0.14,0.5,0,0,5.76,1.18,0,0.39
2025-09-06 11:02:00,0,2.81,0,0.17,6,1.94,2.07,0.37
2025-09-06 11:03:00,0.03,0.52,0,0,5.9,2.19,0,0
2025-09-06 11:04:00,2.48,0,0.65,0,3.45,2.41,0,0.19
2025-09-06 11:05:00,4.22,0.47,1.36,1.44,0.86,0.28,0.05,0
2025-09-06 11:06:00,1.84,1.06,0,0,0.62,0,2.1,0
2025-09-06 11:07:00,4.7,0.1,0,0,0.46,0,0.47,0.6
2025-09-06 11:08:00,5.34,0,0,0.11,0,0,0.46,0
2025-09-06 11:09:00,4.81,0.62,0,0,1.4,1.14,0,0
2025-09-06 11:10:00,3.49,0.81,0,0.13,0.33,0,1.17,0.59
2025-09-06 11:11:00,5.48,3.32,0,0.64,0.53,0,0,0.27
2025-09-06 11:12:00,4.25,4.55,0.37,0.57,0,0,1.13,0.49
2025-09-06 11:13:00,5.9,3.22,0,1.04,0,0,5.69,0.25
2025-09-06 11:14:00,3.69,0.54,0,0.67,0,0.2,3.7,0.51
2025-09-06 11:15:00,4.72,0.65,0.22,0,1.33,0,5.19,0
2025-09-06 11:16:00,2.13,0,0,0,1.84,0.93,5.99,0.4
2025-09-06 11:17:00,3.33,0.81,0.06,0.25,1.03,0.23,5.9,0.1
2025-09-06 11:18:00,3.82,0.97,0.42,0,0.44,0.19,5.67,0
2025-09-06 11:19:00,1.66,0.72,0.17,0,0,0,5.96,0
2025-09-06 11:20:00,0.96,4.09,0.16,0,1.81,0,5.81,2.09
2025-09-06 11:21:00,1.21,1.54,0,0.18,0.3,0,5.28,0.91
2025-09-06 11:22:00,3.59,0,0.51,0.18,1.21,0.5,5.3,0.31
2025-09-06 11:23:00,3.88,1.65,1.16,0.33,0.13,0.71,3.74,0
2025-09-06 11:24:00,4.1,1.35,0,0.38,0.6,0,4.42,0
2025-09-06 11:25:00,5.22,0.99,0,0,0,0,5.83,0
2025-09-06 11:26:00,5.77,1.64,0.14,0,1.26,1.77,5.87,3.62
2025-09-06 11:27:00,4.7,2.1,0,0,0.55,4.92,5.1,0
2025-09-06 11:28:00,4.23,1.16,0,0.47,0.68,4.85,4.97,0.18
2025-09-06 11:29:00,2.34,1.65,0,0.18,0,5.3,2.98,0.18
2025-09-06 11:30:00,0.78,4.02,0.24,1.52,0.58,5.88,3.28,0.19
2025-09-06 11:31:00,1.58,4.43,0.17,0.06,1.7,5.04,4.77,0.55
2025-09-06 11:32:00,2.17,5.48,0,0,0.33,5.89,5.28,0.71
2025-09-06 11:33:00,3.95,1.99,0,0.14,0,4.79,1.88,0.07
2025-09-06 11:34:00,3.88,1.27,0,0.11,0,5.89,0,0
2025-09-06 11:35:00,3.59,2.66,0,0,2.39,5.94,0,0
2025-09-06 11:36:00,4.94,5.55,0.55,0.33,1,5.28,0,0.71
2025-09-06 11:37:00,5.25,5.48,0,0.86,2.76,5.41,0.81,0.25
2025-09-06 11:38:00,1.9,5.81,0,0,1.7,6,0,0
2025-09-06 11:39:00,0,5.88,0,0.18,0.99,5.98,0,0
2025-09-06 11:40:00,2.03,5.41,0,0,0.91,3.44,1.86,0
2025-09-06 11:41:00,2.27,3.49,2.11,0,0,4.28,2.05,1.58
2025-09-06 11:42:00,1.28,3.68,0.17,0.49,0.19,1.12,0,0.4
2025-09-06 11:43:00,1.01,4.74,0,0.1,1.46,2.15,0,0.3
2025-09-06 11:44:00,2.5,4.88,0,0,3.62,3.21,2.15,1.6
2025-09-06 11:45:00,2.64,6,0.85,0,1.67,5.68,0,5
2025-09-06 11:46:00,3.98,6,0.08,0,0.36,4.88,0.05,5.39
2025-09-06 11:47:00,4.91,4.38,0,0.65,0.5,6,2.6,2.11
2025-09-06 11:48:00,1.71,5.65,0,0.6,0,6,2.29,0.16
2025-09-06 11:49:00,0.12,6,0.04,0.86,0.47,4.61,0.86,0.07
2025-09-06 11:50:00,0,4.75,0.23,2.3,0,4.42,0,0
2025-09-06 11:51:00,0,4.19,0.05,2.28,0,6,0,0.09
2025-09-06 11:52:00,0.68,5.76,1.03,4.41,1.61,6,0.05,0.9
2025-09-06 11:53:00,0.13,5.81,0.09,1.56,0,5.48,3.3,1.41
2025-09-06 11:54:00,0.11,5.69,0.11,2.08,0.88,4.57,4.56,0
2025-09-06 11:55:00,0,5.46,0.09,2.77,0,3.97,5.93,0
2025-09-06 11:56:00,0,5.73,0,1.17,0.46,6,5.91,0
2025-09-06 11:57:00,0,5.2,2.29,1.1,0.85,5.7,5.77,0.92
2025-09-06 11:58:00,0,5.33,2.24,4.61,1.03,5.49,5.27,0.15
2025-09-06 11:59:00,0.51,5.03,0.14,2.11,0.23,6,5.03,0.12
2025-09-06 12:00:00,0.87,5.86,0.13,2.44,2.24,5.96,4.83,0
2025-09-06 12:01:00,0,3.77,0.18,0.9,0.54,6,5.17,0
2025-09-06 12:02:00,0,5.67,0.91,0.45,0.25,5.2,5.44,0
2025-09-06 12:03:00,2.22,5.31,0.71,0.3,0.2,6,4.08,0.48
2025-09-06 12:04:00,0.22,5.99,3.89,0.65,1.64,3.73,6,0.07
2025-09-06 12:05:00,0,5.31,4.89,0.34,0.08,5.82,6,0.93
2025-09-06 12:06:00,0,5.39,5.88,0,0,5.54,4.96,0
2025-09-06 12:07:00,0.17,5.76,4.92,0,0,4.97,5.53,1.05
2025-09-06 12:08:00,0,5.97,5.24,0,0.37,4.2,5.88,1.66
2025-09-06 12:09:00,0,5.49,5.72,0.72,0,4.85,4.21,0
2025-09-06 12:10:00,0,5.82,1.67,0,0.64,5.12,2.81,0.25
2025-09-06 12:11:00,0,5.33,2.03,0.2,0.16,5.36,2.95,0
2025-09-06 12:12:00,0.08,5.43,2.19,0,0,4.2,5.87,0.16
2025-09-06 12:13:00,0,5.43,2.03,0,1.23,4.72,4.6,0.19
2025-09-06 12:14:00,0.27,5.54,1.92,0.36,2.29,5.56,1.27,0
2025-09-06 12:15:00,0.43,5.96,1.84,1.04,0,4.17,1.86,0.37
2025-09-06 12:16:00,1.32,5.68,3.16,0,0.6,5.42,5.78,0.04
2025-09-06 12:17:00,0,5.52,4.56,0,0,6,5.64,2.49
2025-09-06 12:18:00,0.21,6,5.06,0.15,0,6,5.95,1.65
2025-09-06 12:19:00,0,5.54,3.81,0,0,5.92,5.93,4.91
2025-09-06 12:20:00,0.35,4.57,4.39,0.26,1.62,6,5.93,2.87
2025-09-06 12:21:00,0.18,5.93,4.58,0,0,6,5.81,1.38
2025-09-06 12:22:00,0.11,5.6,5.41,1.29,0.58,4.14,1.58,1.19
2025-09-06 12:23:00,0,5.99,5.9,0,0,5.5,1.55,3.25
2025-09-06 12:24:00,0,5.57,3.94,0.32,0.68,6,0,0.69
2025-09-06 12:25:00,0.23,6,4.46,0,0.2,5.96,0,0.78
2025-09-06 12:26:00,0,5.97,4.52,0.39,1.1,5.64,1.48,2.93
2025-09-06 12:27:00,0,5.87,4.59,0.17,1.25,6,1.77,0.74
2025-09-06 12:28:00,0,5.79,3.47,0.19,0.8,5.69,0,1.87
2025-09-06 12:29:00,0,6,2.97,0,1.07,5.9,0,2.33
2025-09-06 12:30:00,0,5.48,4.77,0.3,0.28,5.68,0.14,5.97
2025-09-06 12:31:00,0,5.44,4.18,0,0,4.72,1.5,5.5
2025-09-06 12:32:00,0.14,5.81,1.62,0,0.8,5.4,0.44,6
2025-09-06 12:33:00,0,5.17,0.61,2.83,2.16,5.86,0.2,4.57
2025-09-06 12:34:00,0.45,5.88,2.1,0.21,0,5.84,1.71,4.17
2025-09-06 12:35:00,2.87,5.72,1.24,0,0.84,5.98,0.58,6
2025-09-06 12:36:00,1.25,5.57,0.38,0.16,2.53,6,0.78,5.76
2025-09-06 12:37:00,2,5.7,0.79,0,2.22,5.69,0.83,6
2025-09-06 12:38:00,2.84,5.03,3.89,0,2.05,4.46,0,5.88
2025-09-06 12:39:00,1.89,5.44,4.94,0,6,0.52,0,4.7
2025-09-06 12:40:00,0.39,5.15,3.13,2.24,6,0.12,0,6
2025-09-06 12:41:00,0.61,5.77,5.99,1.17,5.99,0,0.97,6
2025-09-06 12:42:00,0,6,4.43,0,6,0.53,0.12,6
2025-09-06 12:43:00,0.17,6,4.21,0.28,6,0,0,4.51
2025-09-06 12:44:00,0,5.98,5.33,1.03,5.79,0.4,0.61,2.9
2025-09-06 12:45:00,0,5.99,4.28,2.17,5.86,2.68,0.58,2.55
2025-09-06 12:46:00,0,5.74,4.16,5.67,6,1.04,0,4.02
2025-09-06 12:47:00,0.25,5.27,5.67,5.82,6,0.24,1.03,3.19
2025-09-06 12:48:00,0.09,6,1.15,5.87,5.1,0,0.33,3.7
2025-09-06 12:49:00,0.69,5.68,1.55,6,5.88,0,0.58,1.13
2025-09-06 12:50:00,0,5.13,5.55,4.32,5.81,0.37,0.31,2.53
2025-09-06 12:51:00,0.18,5.24,4.87,3.31,5.65,0.14,1.28,2.98
2025-09-06 12:52:00,0.34,5.71,3.77,2.99,5.57,0,0.71,0.56
2025-09-06 12:53:00,0.28,5.89,1.94,2.23,4.05,0,0.38,1.07
2025-09-06 12:54:00,0,6,4.05,3.24,5.88,2.67,0.04,0.69
2025-09-06 12:55:00,0,6,3.39,2.5,5.74,0,0.91,0.15
2025-09-06 12:56:00,0.21,5.92,5.6,5.81,5.76,0.5,0.77,0.17
2025-09-06 12:57:00,0.17,6,4.02,6,6,0.8,0.11,0
2025-09-06 12:58:00,0,5.79,4.22,6,6,0.28,0.84,0
2025-09-06 12:59:00,0,6,5.84,6,5.93,0,2.43,0.4
2025-09-06 13:00:00,0.31,5.99,4.75,6,5.42,1.38,0,0
2025-09-06 13:01:00,0.33,5.54,4.81,5.96,6,1.11,0,0.78
2025-09-06 13:02:00,0.93,5.92,2.44,5.67,5.76,0.25,0.34,0
2025-09-06 13:03:00,0.06,5.69,1.75,4.84,6,1.27,0.74,0
2025-09-06 13:04:00,0,4.68,5.49,6,5.16,1.83,0,0
2025-09-06 13:05:00,0,4.79,2.34,6,5.9,0.84,0.55,0.51
2025-09-06 13:06:00,0.08,5.95,2.09,2.36,6,0.28,1.65,0
2025-09-06 13:07:00,0,4.94,1.08,5.19,4.94,0,0.64,0
2025-09-06 13:08:00,0,3.72,0.98,6,6,0,0.77,0.14
2025-09-06 13:09:00,1.39,4.83,1.58,6,5.9,1.89,0.95,0.32
2025-09-06 13:10:00,0.39,1.64,0.8,6,5.87,1.18,1.84,0.22
2025-09-06 13:11:00,0.14,1.23,1.43,5.41,5.93,1.86,0.28,0.1
2025-09-06 13:12:00,0.3,1.7,1.59,3.02,5.58,0,1.52,0.32
2025-09-06 13:13:00,0,2.33,1.73,5.99,3.91,0,2.88,0.06
2025-09-06 13:14:00,0,3.77,1.55,6,5.46,0.1,0.98,0.2
2025-09-06 13:15:00,0,2.92,2.56,6,6,0,1.67,0.58
2025-09-06 13:16:00,3.13,0.53,5.4,6,6,0,0.68,2.1
2025-09-06 13:17:00,0,0,4.71,5.79,5.99,0.51,0.32,0.4
2025-09-06 13:18:00,0,0,5.4,5.78,5.77,0,0.52,0
2025-09-06 13:19:00,0,0,2.95,5.94,5.39,0.75,0,0.69
2025-09-06 13:20:00,0,0,5.29,5.69,6,0.26,0.92,0
2025-09-06 13:21:00,0,1.6,2.82,6,4.74,0.14,1.78,0.66
2025-09-06 13:22:00,3.74,0,0.12,4.85,5.97,0.47,1.04,1.51
2025-09-06 13:23:00,0.11,0,0.19,6,3.76,4.34,1.77,0
2025-09-06 13:24:00,0.98,0,0.23,4.06,6,5.6,0.7,0
2025-09-06 13:25:00,1.68,0.93,0,2.86,5.92,1.76,1.64,0.64
2025-09-06 13:26:00,2.42,0.48,0,2.85,5.99,4.66,0.45,1.11
2025-09-06 13:27:00,4.96,0,0,2.68,6,4.3,0.38,1.39
2025-09-06 13:28:00,2.34,0,0.25,3.8,6,3.31,0,1.95
2025-09-06 13:29:00,0.7,0.21,0.21,2.17,5.1,0.92,0.44,2.53
2025-09-06 13:30:00,1.19,0.43,0,2.43,5.29,0.01,0,5.9
2025-09-06 13:31:00,2.09,3.24,0.73,0.48,5.89,0.58,2.85,3.13
2025-09-06 13:32:00,3.23,1.3,0.03,2.92,5.87,0,0.37,3.96
2025-09-06 13:33:00,5.47,0.46,0,2.24,5.96,0.13,0.01,3.54
2025-09-06 13:34:00,4.08,0.89,0.25,1.29,1.69,0.73,0.97,3.36
2025-09-06 13:35:00,3.77,0.59,0,1.95,1.5,0,0.6,3.12
2025-09-06 13:36:00,5.81,0.07,0,3.15,0.44,0,0,2.65
2025-09-06 13:37:00,5.7,0.45,0,4.06,0.69,0,0.29,0.86
2025-09-06 13:38:00,5.34,0.67,0.1,5.48,0,3.03,0.4,2.89
2025-09-06 13:39:00,5.42,0,0,6,0,1.33,0,3.16
2025-09-06 13:40:00,2.83,0.61,0,6,0,2.95,1.42,3.2
2025-09-06 13:41:00,4.57,1.61,0.12,5.58,1.48,2.32,0,3.2
2025-09-06 13:42:00,4.88,2.91,0.15,6,3.06,4.71,1.87,0.51
2025-09-06 13:43:00,5.63,0.59,0,5.82,2.05,3.94,5.59,0
2025-09-06 13:44:00,5.79,0.17,0,5.88,1.02,5.86,4.64,0.98
2025-09-06 13:45:00,6,0.98,0.42,6,0,3.34,3.52,0
2025-09-06 13:46:00,5.79,0,0,6,0.89,0.47,3.87,0.18
2025-09-06 13:47:00,5.14,0.95,0,5.88,0.4,0.12,5.43,0
2025-09-06 13:48:00,5.61,0.65,0.37,6,0,0,4.58,0.36
2025-09-06 13:49:00,2.99,0.9,0.25,3.06,0,0,4.32,0
2025-09-06 13:50:00,0,3.95,0,4.98,0,0.19,5.64,0.38
2025-09-06 13:51:00,0.59,0.19,0,1.97,2.04,0,5.95,0
2025-09-06 13:52:00,0.28,0.07,0,0.7,0.57,0,3.45,0.55
2025-09-06 13:53:00,1.91,0.18,0.5,1.6,0.34,0.16,5.13,0
2025-09-06 13:54:00,1.2,0.54,0,4.22,1.71,0,3.74,0
2025-09-06 13:55:00,0.37,1.37,0.14,2.51,0,0,5.59,0.05
2025-09-06 13:56:00,0,0.5,0,1.86,1.36,0.94,5.84,3.49
2025-09-06 13:57:00,0.71,0,0,0,0,1.27,6,2.13
2025-09-06 13:58:00,2.32,0,0.05,0,0.29,0.41,6,0.12
2025-09-06 13:59:00,0,0,0.24,0,2.45,0,5.92,0
2025-09-06 14:00:00,0.45,0.29,0,0,0,0,5.77,0.45
2025-09-06 14:01:00,0,0,0.29,3.11,0,0.38,5.11,0.13
2025-09-06 14:02:00,0,0,0,5.28,0,0.23,2.46,0.53
2025-09-06 14:03:00,0.97,0,0.46,5.88,0,0,3.33,0
2025-09-06 14:04:00,0.13,0,0.06,2.84,3.69,4.3,5.26,0.37
2025-09-06 14:05:00,0.2,0,0.07,0.1,0,0.08,5.6,0.55
2025-09-06 14:06:00,0.7,2.37,0,0,0.4,2.81,5.51,1.08
2025-09-06 14:07:00,0,0.15,0.15,0.12,0,2.36,5.21,0.41
2025-09-06 14:08:00,0,0.11,0,0,0.14,5.26,6,0
2025-09-06 14:09:00,2.59,0,0.14,0,0,5.94,5.99,0
2025-09-06 14:10:00,0.5,1.51,0.91,0.15,0.71,4.49,5.91,0.36
2025-09-06 14:11:00,0,0.84,0,0,0.84,4.46,5.8,0
2025-09-06 14:12:00,0,2.64,0,0,0.68,4.54,6,0.53
2025-09-06 14:13:00,0,1.49,0,0,0.8,5.58,5.99,0.13
2025-09-06 14:14:00,0,0,0,1.71,1.3,5.03,5.6,0.19
2025-09-06 14:15:00,0,2.1,0.35,0,0.4,4.57,4.71,0.68
2025-09-06 14:16:00,0,1.38,0.75,0.15,0.83,5.68,5.89,0
2025-09-06 14:17:00,0,0.31,0.22,0,0,4.87,6,0.17
2025-09-06 14:18:00,0.58,0,0.18,0.54,0.92,5.16,5.96,0.02
2025-09-06 14:19:00,0.49,0,0.15,0.09,0,5.78,5.37,0
2025-09-06 14:20:00,0,0.56,0,0,0.12,5.84,5.94,0.99
2025-09-06 14:21:00,0.18,2.1,0.17,1.56,1.16,3.78,5.64,0.53
2025-09-06 14:22:00,0,0,0.1,0,0.21,0.97,6,0
2025-09-06 14:23:00,0,0,0.03,0,0.55,0.44,5.52,0
2025-09-06 14:24:00,0.17,0,0.11,0.12,1.53,1.38,5.87,0.12
2025-09-06 14:25:00,1.71,1.03,0,0,0,0.31,5.84,0
2025-09-06 14:26:00,4.7,1.38,0.03,0,0,0.32,5.46,0.28
2025-09-06 14:27:00,2.15,0.12,0.24,0,0.74,0.34,5.4,0
2025-09-06 14:28:00,2.04,2.72,0,0.05,0.56,0.65,4.92,0
2025-09-06 14:29:00,1.11,5.66,0.3,0.6,0.48,1.69,4.36,2.14
2025-09-06 14:30:00,1.63,5.59,0.24,0.08,4.19,0.7,2.86,1.18
2025-09-06 14:31:00,3.33,4.9,1.85,0.57,0.64,0.24,1.7,1.58
2025-09-06 14:32:00,2.76,4.36,0.5,0.02,0,0,3.08,3.41
2025-09-06 14:33:00,0.94,3.59,0,0,0.59,0,0.65,0.92
2025-09-06 14:34:00,3.92,4.07,0,0.1,0,0.61,0.96,1.09
2025-09-06 14:35:00,3.41,5.96,0,0,0,0.2,0.94,3.3
2025-09-06 14:36:00,2.59,5.11,0,0,0,0,0,1.13
2025-09-06 14:37:00,2.44,5.24,0,0.18,0,0,0.52,1.67
2025-09-06 14:38:00,2.08,3.2,0.14,0.34,0.95,2.43,0.84,0.19
2025-09-06 14:39:00,4.04,1.61,0,0,3.76,3.38,1.67,0
2025-09-06 14:40:00,3.17,1.73,0,0.25,4.66,4.75,3.17,0
2025-09-06 14:41:00,5.72,2.72,0,0,5.84,3.4,0,0
2025-09-06 14:42:00,5.45,2.6,0,0,5.89,1.81,0,0
2025-09-06 14:43:00,2.87,2.04,0,0,3.4,0,1.8,0
2025-09-06 14:44:00,2.57,4.16,0,0.2,1.16,1.19,0.24,0
2025-09-06 14:45:00,3.26,3.87,0,0.31,1.46,0,0.9,0.45
2025-09-06 14:46:00,1.77,2.49,0,0,0,0,0.17,0.85
2025-09-06 14:47:00,0,2.51,0.03,1.42,0,0,0.43,1.45
2025-09-06 14:48:00,0,3.7,0.13,1.49,2.1,0.13,0,0
2025-09-06 14:49:00,0.19,1.77,0,0.22,0.7,0,0.33,0
2025-09-06 14:50:00,0,0.62,0,0,1.17,0,0,0.09
2025-09-06 14:51:00,0.7,0.16,0,0.63,0,0.27,0,1.15
2025-09-06 14:52:00,0.19,0.35,0.23,0,1.25,0,1.14,0.04
2025-09-06 14:53:00,1.36,2.08,0,0,0.98,0.72,3.75,0
2025-09-06 14:54:00,0,0.08,0,0,1.56,0.31,0,0.25
2025-09-06 14:55:00,0,0,0.06,0,0,0.19,0,0
2025-09-06 14:56:00,0,0,0.11,1.12,0,0,0,0.35
2025-09-06 14:57:00,0.08,0.34,0,1.13,1.36,0.84,0.18,0
2025-09-06 14:58:00,0,0,0,0.09,0.18,0.04,0,0.82
2025-09-06 14:59:00,0.11,0,0,0.46,0.32,0.51,0.59,0
2025-09-06 15:00:00,0.06,1.02,0.85,0.12,2.01,0,2.23,4.37
2025-09-06 15:01:00,0.14,0,2.15,0.22,1,0,0.81,1.87
2025-09-06 15:02:00,0.32,1.44,1.61,0.25,0.22,0.71,0,0.83
2025-09-06 15:03:00,0,3.89,2.63,0.12,0,1.23,0,5.56
2025-09-06 15:04:00,0.36,4.12,2.67,0,0.4,3.81,0,5.66
2025-09-06 15:05:00,0,5.31,0.32,0.19,0,5.19,0.33,3.28
2025-09-06 15:06:00,0,2.3,0.07,0,0.19,2.95,0,3.91
2025-09-06 15:07:00,0,3.21,0.1,0.17,0,0.74,0,1.74
2025-09-06 15:08:00,0.52,0.42,0,0.21,0.49,1.74,0.98,1.81
2025-09-06 15:09:00,0,1.09,0,0,0,0.53,0,2.35
2025-09-06 15:10:00,0,1.38,0,0,0.05,0,2.48,2.93
2025-09-06 15:11:00,0,1.97,0.27,0,4.13,0,0,3.53
2025-09-06 15:12:00,0,0,0.08,0.26,0.76,0.17,1,1.47
2025-09-06 15:13:00,0,0.31,0,0.17,0.65,0.95,0.21,2.07
2025-09-06 15:14:00,0.26,0,0,0.06,2.08,1.74,0,2.02
2025-09-06 15:15:00,0,0,0,0,3.48,0.46,0,1.33
2025-09-06 15:16:00,1.41,0.88,0.79,0,5.66,0.67,1.23,2.55
2025-09-06 15:17:00,1.32,0.02,0.13,0,5.73,0,1.9,0.76
2025-09-06 15:18:00,0.14,0.58,0,0.28,6,0,0,0
2025-09-06 15:19:00,0,0,0,0.2,6,0,0,1.02
2025-09-06 15:20:00,0.11,0,0.07,0.15,6,0,0,0
2025-09-06 15:21:00,0,0.71,0.04,0,6,0,1.58,0.15
2025-09-06 15:22:00,0.09,0.48,0.71,0,5.99,0,1.33,0.29
2025-09-06 15:23:00,0.86,0.66,0,0,6,0.62,1.26,0
2025-09-06 15:24:00,0,1.72,0,1.08,6,0.34,0,0
2025-09-06 15:25:00,0,0.41,0,0.72,6,0,0,0
2025-09-06 15:26:00,0.51,0,0.22,0,6,0,0,1.82
2025-09-06 15:27:00,1.62,0.47,0,0.06,5.96,4.6,4.41,4.3
2025-09-06 15:28:00,0.3,0,0,0,5.87,5.17,1.14,2.08
2025-09-06 15:29:00,0.11,0,1.6,0.32,6,4.74,3.84,4.29
2025-09-06 15:30:00,0,0,0,0,5.9,4.83,5.92,4.23
2025-09-06 15:31:00,0.28,2.42,0,0,6,5.32,5.97,2.29
2025-09-06 15:32:00,0,0,0.23,0,5.7,5.13,5.94,0.76
2025-09-06 15:33:00,0,0,0,0.21,5.85,4.56,5.93,0.22
2025-09-06 15:34:00,0.03,0,0.38,0,3.17,5.67,4.43,0.38
2025-09-06 15:35:00,0.54,1.73,0,0,5.58,4.89,4.76,0.19
2025-09-06 15:36:00,4.96,2.55,0,0.16,6,5.23,6,0
2025-09-06 15:37:00,4.18,0,0.18,0,6,3.63,6,1.18
2025-09-06 15:38:00,4.54,0.52,0.16,0.42,5.53,3.79,6,0
2025-09-06 15:39:00,3.33,0,0,0.61,4.9,6,5.93,0.05
2025-09-06 15:40:00,2.78,0,0,2.37,5.67,5.05,5.65,0.05
2025-09-06 15:41:00,2.77,0,0.34,0.16,6,5.45,3.17,0
2025-09-06 15:42:00,2.17,1.52,0.24,0.68,5.92,5.39,4.43,0.49
2025-09-06 15:43:00,0.29,0,0.17,1.89,5.8,5.42,3.85,0
2025-09-06 15:44:00,0.99,0.35,0,1.28,4.43,5.16,5.04,0
2025-09-06 15:45:00,0.79,0.38,0.4,1.28,5.52,5.94,5.55,0
2025-09-06 15:46:00,1.61,0,0,0.56,4.81,5.97,5.89,0.66
2025-09-06 15:47:00,3.31,0.07,0,1.92,5.85,5.87,0.86,0.16
2025-09-06 15:48:00,2.07,2.87,0,0.03,6,4.24,1.37,2.35
2025-09-06 15:49:00,4.36,0,0,0.85,5.69,0,3.11,0
2025-09-06 15:50:00,5.73,0,0.3,4.84,5.98,0.8,0.87,0.16
2025-09-06 15:51:00,3.79,0,0,5.54,5.94,0.81,0.69,0
2025-09-06 15:52:00,5.78,0.5,0,3.13,5.51,0.4,0.43,0.16
2025-09-06 15:53:00,5.9,0.28,0.09,1.91,5.86,0,1.13,0
2025-09-06 15:54:00,5.16,0,2.85,3.48,6,0.65,0,0
2025-09-06 15:55:00,2.81,0.45,2.45,2.02,6,0.44,1.51,0
2025-09-06 15:56:00,3.59,0.27,0.7,1.42,4.21,0.65,0,0
2025-09-06 15:57:00,2.18,3.18,2.15,2.19,0.77,0,0.29,0
2025-09-06 15:58:00,2.67,1.14,0.98,0.41,0.99,0,0,0.45
2025-09-06 15:59:00,1.47,0.44,1.91,0,0.54,3.27,0.62,3.08
2025-09-06 16:00:00,1.24,1.71,2.5,0,0,2.28,0.34,0
2025-09-06 16:01:00,0,0.6,0.35,0,1.25,3.49,0,0
2025-09-06 16:02:00,0,0.98,0.31,0,3.95,4.72,0.38,0
2025-09-06 16:03:00,0,0.68,0.02,0.92,5.1,1.06,0,0.16
2025-09-06 16:04:00,0,0.53,0.15,0.08,4.24,0.52,2.31,0
2025-09-06 16:05:00,0.8,0.29,2.87,0.56,5.65,0.74,1.84,0.24
2025-09-06 16:06:00,0,1.07,5.75,0,4.9,0.82,0.1,0.65
2025-09-06 16:07:00,0.16,0,4.98,0,3.36,0.39,0,0
2025-09-06 16:08:00,0,0.2,4,0.11,0.32,0.21,0,0.21
2025-09-06 16:09:00,0,0.21,4.81,0,1.4,0.13,0,0
2025-09-06 16:10:00,0.45,0.33,4.35,0,0,0.93,0.1,0.46
2025-09-06 16:11:00,0,0,2.45,0.37,0.7,0,3.81,0
2025-09-06 16:12:00,0.36,0,0.16,0.02,0.62,3.36,5.37,0
