,Start Time: ,2025-10-16 08:00:00, End Time:,2025-10-18 08:00:00,,,,
2025-10-16 13:46:00,4.1,0,3.42,0,0.25,0.24,3.31,0.42
2025-10-16 13:47:00,2.66,0,5.11,0.24,0.15,3.85,3.5,0
2025-10-16 13:48:00,1.8,0,5.94,0,0.76,0.58,1.43,0
2025-10-16 13:49:00,1.8,0.23,5.94,0,0,1.39,1.67,0
2025-10-16 13:50:00,0.44,0.86,5.99,0,0.04,0.12,0.35,0
2025-10-16 13:51:00,0.82,0,5.05,0,0,0.05,0,0
2025-10-16 13:52:00,0.48,0,5.57,0,0.41,0,0,3.06
2025-10-16 13:53:00,1.5,0,4.33,0,0,0,0,0.58
2025-10-16 13:54:00,3.09,0,5.4,0.64,0.47,0.04,0.85,0
2025-10-16 13:55:00,4.13,0,5.76,0.41,0,0.11,0.02,0.47
2025-10-16 13:56:00,2.56,0,5.85,0.74,2.16,0.11,0.1,1.6
2025-10-16 13:57:00,2.94,0.31,5.8,0,1.17,0.27,0,0
2025-10-16 13:58:00,4.98,0,5.69,2.47,0,0,0.23,0.58
2025-10-16 13:59:00,6,0,5.18,2.79,0.31,0,0,1.07
2025-10-16 14:00:00,5.58,0.05,5.7,0,0,0.36,0.05,0
2025-10-16 14:01:00,5.69,0.29,5.91,0,0,0,2.12,0.67
2025-10-16 14:02:00,6,0.89,2.22,0,0,0,0.5,0.25
2025-10-16 14:03:00,3.26,0.16,0.69,1.18,0,0,0.45,0.16
2025-10-16 14:04:00,4.34,0.52,0,0,0.18,0.59,0.38,0
2025-10-16 14:05:00,3.72,0,0.72,0.33,1.73,0.21,0,0
2025-10-16 14:06:00,3.71,0.37,0,1.19,0.54,0,0.61,0.64
2025-10-16 14:07:00,4.57,0,1.58,0,0.55,0,0.56,0
2025-10-16 14:08:00,5.74,1.21,1.83,0,0.15,0,0,0.1
2025-10-16 14:09:00,3.78,0.76,0.23,0.15,3.34,0,0.56,0.64
2025-10-16 14:10:00,5.37,0.4,0,1.27,0.12,0.02,0.22,0.5
2025-10-16 14:11:00,4.51,0.49,0.72,2.96,0.04,0.98,0,0
2025-10-16 14:12:00,6,0.22,0.18,0,0.08,0.34,0,0
2025-10-16 14:13:00,4.87,0.69,0,0,0,1.97,0,1.08
2025-10-16 14:14:00,2.79,2.58,0.65,0,0.15,3.89,0.23,0.26
2025-10-16 14:15:00,1.4,3.33,1.11,0.33,0,0,0.23,0.25
2025-10-16 14:16:00,1.17,0.49,0.44,0,0.13,1.08,0,0
2025-10-16 14:17:00,2.6,0.35,0,0.35,0,1.76,1.42,0.69
2025-10-16 14:18:00,1.45,0.77,0,0,0.11,0.93,0.08,0
2025-10-16 14:19:00,1.49,0,0,0,1.71,2,0,0
2025-10-16 14:20:00,1.79,0,0,2.03,0.07,2.18,0.86,0
2025-10-16 14:21:00,2.27,0,1.65,4.73,0.26,0.82,0.16,0.61
2025-10-16 14:22:00,1.72,0,0,0.13,0,1.24,0,0.82
2025-10-16 14:23:00,1.36,0.85,0,2.52,0.53,1.38,0.49,0
2025-10-16 14:24:00,1.45,0,1.29,5.12,0,0.03,0.51,0
2025-10-16 14:25:00,0.07,0.2,0.67,3.83,0.62,0.4,0.92,0
2025-10-16 14:26:00,0,0.3,0.18,4.22,1.44,0,0.23,0
2025-10-16 14:27:00,0,1.15,0.59,3.52,0.03,0,0.01,0.76
2025-10-16 14:28:00,1.03,3.15,2.01,5.49,0.19,0,0.56,0.67
2025-10-16 14:29:00,0.89,3.06,0.36,5.52,0.18,0,0,0
2025-10-16 14:30:00,0.54,2.17,0.51,2.25,0,0.27,0.29,0
2025-10-16 14:31:00,0.18,3.84,0,0.04,0,0,0,0
2025-10-16 14:32:00,0,0.57,0.73,0.94,0.13,0.1,0.05,0
2025-10-16 14:33:00,0.11,0,2.46,0,1.5,0,0,3.01
2025-10-16 14:34:00,0.05,0,0.22,0.43,0.55,0,0,2.13
2025-10-16 14:35:00,0.07,0,0.36,0.73,0.74,0,0,1.34
2025-10-16 14:36:00,0.06,0,1.29,0.44,0.09,0.02,0,4.33
2025-10-16 14:37:00,0.1,0.03,0.44,0.21,0,0.1,0.13,2.77
2025-10-16 14:38:00,0,0,1.4,0.04,0,0,0.73,2.69
2025-10-16 14:39:00,0,0,2.29,3.92,0.54,0,0,3.06
2025-10-16 14:40:00,0.05,0,0,4.21,0,0,0,1.98
2025-10-16 14:41:00,0.18,0,0.78,3.72,0.85,1.35,0.24,2.1
2025-10-16 14:42:00,0.02,0.39,0,1.09,0,0.45,0,2.87
2025-10-16 14:43:00,0.02,0,0,4.97,0,0.06,0,2.24
2025-10-16 14:44:00,0,0,0.15,3.11,0.26,0,0,0.97
2025-10-16 14:45:00,0,0.28,0.47,1.65,0.16,0,1.79,0
2025-10-16 14:46:00,0.14,0,2.03,0.39,0,0.23,0.54,1.52
2025-10-16 14:47:00,0,0,5.23,0,0,0,0,0
2025-10-16 14:48:00,0.17,0,2.98,1.12,0.32,0,0,0.04
2025-10-16 14:49:00,0.08,0,3.03,0,0.53,0.46,0.32,0.06
2025-10-16 14:50:00,0.11,0,4.24,0.91,0.13,0,0.24,0.14
2025-10-16 14:51:00,0,0,5.78,0.43,0,0,1.14,0
2025-10-16 14:52:00,0.75,0,4.58,0.12,0,0,0,0.21
2025-10-16 14:53:00,0.03,0,5.33,0.89,0,0,0.21,0
2025-10-16 14:54:00,0.17,0,5.01,1.41,0,0,0,0.27
2025-10-16 14:55:00,0.25,1.01,4.14,1.83,0,0,1.43,0.2
2025-10-16 14:56:00,0,0.47,0.91,0,0,0,0,0.17
2025-10-16 14:57:00,0.05,0.26,1.47,2.79,0,0,0,0
2025-10-16 14:58:00,0,0.22,1.5,5.31,0,0,0,0
2025-10-16 14:59:00,0.38,0,2.07,3.18,0.51,0.1,0.46,0.26
2025-10-16 15:00:00,0,0,1.69,1.5,5.49,0,0,0.57
2025-10-16 15:01:00,0.29,0,0.97,0,1.35,0,0,0.15
2025-10-16 15:02:00,0.29,0,2.87,0,0.01,0,0.35,0.1
2025-10-16 15:03:00,0.14,0.34,0.21,0,0.79,0,0.4,0.53
2025-10-16 15:04:00,0.68,1.01,2.73,0.55,1.83,0.09,0,0.27
2025-10-16 15:05:00,0.44,0,2.75,0,3.94,0.84,0.21,0
2025-10-16 15:06:00,0.02,0,2.2,0,1.9,2.22,0.05,0
2025-10-16 15:07:00,0,0,1.91,0,4.25,0.03,0.62,0.03
2025-10-16 15:08:00,0,0.03,2.62,0.32,5.95,0.51,0.84,0.07
2025-10-16 15:09:00,0.08,0.19,1.22,0,3.83,0,0.16,0
2025-10-16 15:10:00,0.05,1.17,0.55,0,4.32,0,0,0
2025-10-16 15:11:00,0,0.5,0,0.76,4.61,0,0,0
2025-10-16 15:12:00,0.11,0,0,4.39,3.68,0.09,1.66,0.5
2025-10-16 15:13:00,0.19,0.39,0.4,0,3.31,0.67,3.57,0.33
2025-10-16 15:14:00,0,0.19,0,0,2.52,0.15,4.22,0
2025-10-16 15:15:00,0.54,2.07,0.17,0.01,5.28,0,1.93,0
2025-10-16 15:16:00,0.15,0,0.58,2.22,5.04,0,2.7,0
2025-10-16 15:17:00,0,0.7,0.22,0,4.05,0.23,4.12,0.8
2025-10-16 15:18:00,0.12,0,0,0.17,5.5,0,1.64,3.79
2025-10-16 15:19:00,0.19,0.25,0,0.69,3.97,0.44,2.71,0.02
2025-10-16 15:20:00,2.72,0,0.57,0.17,5.71,0.6,3.31,0
2025-10-16 15:21:00,0.8,0,0,0,5.96,0,3.31,0
2025-10-16 15:22:00,1.14,0.08,0,0.33,5.7,1.43,2.3,0
2025-10-16 15:23:00,1.75,1.98,0.46,0,5.34,0,3.51,0.31
2025-10-16 15:24:00,4.56,0,0,0.52,3.33,0,4.44,0
2025-10-16 15:25:00,5.44,0,0,0,0,0,4.29,0.11
2025-10-16 15:26:00,5.74,0,0.3,1.04,0.94,0.66,5.33,0
2025-10-16 15:27:00,5.79,0,0,0,5.8,0.22,5.38,0
2025-10-16 15:28:00,3.09,0,0.29,0.91,5.52,0.7,5.5,0
2025-10-16 15:29:00,3.83,0,0,0,6,0.63,5.83,0
2025-10-16 15:30:00,4.29,0,0.22,0,5.49,0,3.21,0.76
2025-10-16 15:31:00,5.81,0,0.09,0,5.97,0.9,0.57,2
2025-10-16 15:32:00,5.25,0.42,0.08,1.88,4.84,0,2.25,0.3
2025-10-16 15:33:00,5.46,0,0,2.42,3.8,0,5.57,1.47
2025-10-16 15:34:00,4.38,1.33,0.03,2.01,5.82,0.4,5.35,0
2025-10-16 15:35:00,4.65,1.76,0.65,0.21,3.83,0.18,5.74,0
2025-10-16 15:36:00,5.12,2.28,0,0.31,5.13,0,5.92,0
2025-10-16 15:37:00,1.78,0.1,0.2,0,5.92,0,3.47,0
2025-10-16 15:38:00,0.25,0.13,0.58,0.58,5.87,0.19,3.81,0
2025-10-16 15:39:00,0,0.64,0,0,4.96,0.11,1.71,0.34
2025-10-16 15:40:00,2.59,2.62,0,0,5.61,0,1.65,0
2025-10-16 15:41:00,4.7,0,0.47,0,0.18,0.33,4.21,0.42
2025-10-16 15:42:00,3.6,0.86,0.1,0,0.27,0.53,4.76,0.2
2025-10-16 15:43:00,3.74,0,0.36,0,1.86,3.59,1.07,0.21
2025-10-16 15:44:00,4.84,0.63,2.11,0,0.45,1.18,0.25,0
2025-10-16 15:45:00,4.24,0.63,5.34,0,0.57,1.89,1.42,0
2025-10-16 15:46:00,2.55,0,3.88,0.27,0.75,2.81,0.49,1.07
2025-10-16 15:47:00,4.68,0,3.09,4.93,2.58,0.26,0.55,0.62
2025-10-16 15:48:00,2.18,0,0.21,2.27,5.49,2.31,2.28,0
2025-10-16 15:49:00,3.74,0,0.13,1.73,6,3.44,2.98,0.76
2025-10-16 15:50:00,4.88,0.04,0,3.97,5.71,3.14,1.9,0
2025-10-16 15:51:00,1.3,0.51,0,2.53,4.33,5.54,3.3,0
2025-10-16 15:52:00,0.55,0.06,0.41,0.44,3.69,2.23,3.64,0.42
2025-10-16 15:53:00,0,0.25,0.12,0.45,4.52,0.6,1.94,0
2025-10-16 15:54:00,0,0,0,1.25,5.47,0.06,0.29,0
2025-10-16 15:55:00,0,0,0.48,4.07,0.88,0,0.37,0
2025-10-16 15:56:00,0.15,0,0,1.85,0.03,0,0,0
2025-10-16 15:57:00,0,0.07,0,3.13,0.08,3.36,0.16,2.1
2025-10-16 15:58:00,0.41,0,0.47,4.48,0,2.67,0,0
2025-10-16 15:59:00,0,0.14,0,4.94,0,5.11,0,0
2025-10-16 16:00:00,0.7,0,1.14,0.89,0.98,5.37,0.29,0.15
2025-10-16 16:01:00,1.23,0.23,0,0,0,4.41,0.79,0
2025-10-16 16:02:00,0.7,0,0.46,0.68,0,1.93,0,0.25
2025-10-16 16:03:00,0.65,0.22,0,0.22,0,0.08,0,0
2025-10-16 16:04:00,0.56,0.32,0.09,0,0.89,0.03,0,0.26
2025-10-16 16:05:00,0.43,0.93,0,0.07,0,0,0,0
2025-10-16 16:06:00,1.33,0.36,1.7,1.42,0,1.02,0.06,1.08
2025-10-16 16:07:00,0,3.78,0.31,0,0,1.16,0,2.78
2025-10-16 16:08:00,0.26,3.59,0,0,0,1.25,0,1.46
2025-10-16 16:09:00,1.27,0.17,0,0.11,0,0.57,0.89,1.34
2025-10-16 16:10:00,0.46,3.51,0,0.11,0.44,0.79,0.06,1.28
2025-10-16 16:11:00,0,0.05,0.07,0.08,0,0,0.06,3.69
2025-10-16 16:12:00,1.32,0.08,0.75,0,0,0.23,0.13,3.17
2025-10-16 16:13:00,0.06,2.15,0,0.1,0,0,0,2.63
2025-10-16 16:14:00,0,2.89,0,0,0.28,0,0,0.48
2025-10-16 16:15:00,0.49,3.54,0,0.13,2.37,0.05,0.24,3.06
2025-10-16 16:16:00,1.35,3.92,0,1.14,0.9,0,0,4.29
2025-10-16 16:17:00,0.55,3.98,0.98,1.49,0,0.02,0.81,4.68
2025-10-16 16:18:00,0.26,1.64,0.25,1.13,0,0,1.5,1.18
2025-10-16 16:19:00,0.5,1.59,0,0.63,0.66,0.04,1.21,5.03
2025-10-16 16:20:00,0.87,3.01,0.1,0.11,0,0.24,0.71,5.18
2025-10-16 16:21:00,0.7,3.74,0.05,0,0,0,0,5.96
2025-10-16 16:22:00,0.5,3.02,0,0,0,0,0,5.09
2025-10-16 16:23:00,0.43,3.24,0,0,0,0,0.44,5.22
2025-10-16 16:24:00,0.21,2.06,0.02,0.47,0,0,0,4.43
2025-10-16 16:25:00,0.05,1.11,3.49,2.58,0.56,0,0.56,5.37
2025-10-16 16:26:00,0.48,0.8,0.96,0,0,0,0.39,5.3
2025-10-16 16:27:00,2.35,3.31,0,0.1,0,0,0.55,5.71
2025-10-16 16:28:00,0.16,2.3,0,0.74,0,0,2.42,4.68
2025-10-16 16:29:00,0.49,4.71,0,0.29,0,0,0.57,1.12
2025-10-16 16:30:00,0,3.64,0,0.21,0.1,0.03,1.63,3.32
2025-10-16 16:31:00,0,4.87,0.53,0,0.5,0,1.02,4.82
2025-10-16 16:32:00,0.04,5.22,0,0.79,0,0.1,0,3.8
2025-10-16 16:33:00,0.47,1.69,1.69,0,0,0,0,4.96
2025-10-16 16:34:00,1.52,0.92,4.77,2.32,0.39,0.07,0.53,4.37
2025-10-16 16:35:00,0,2.24,3.41,2.85,0,0,0.37,3.47
2025-10-16 16:36:00,0,2.64,4.33,2.93,0.11,0.33,0,6
2025-10-16 16:37:00,0.59,5.17,3.82,0.61,0.21,2.86,0,5.74
2025-10-16 16:38:00,0,2.49,4.77,0.15,0.83,1.29,0,5.15
2025-10-16 16:39:00,0,0.28,3,1.48,0.76,3.13,0.93,4.85
2025-10-16 16:40:00,0.17,0.26,2.86,4.55,0.53,0.78,0,4.63
2025-10-16 16:41:00,1.32,0.73,2.6,4.35,1.54,0.09,1.88,4.33
2025-10-16 16:42:00,0.06,0.14,2.24,4.15,0.09,0,0,3.48
2025-10-16 16:43:00,0,0.64,0.23,0.31,0,0,0,4.01
2025-10-16 16:44:00,0.13,0.1,0,0.28,0,0.18,0.11,4.39
2025-10-16 16:45:00,0,0,0,0.69,0.34,0,1.47,3.96
2025-10-16 16:46:00,0.08,0.25,0.11,0.52,0,0,1.43,0.72
2025-10-16 16:47:00,0.57,0.78,0.14,2.16,0.25,0.06,1.17,2.8
2025-10-16 16:48:00,0.07,0,0,0.2,0.04,0.47,4.04,1.86
2025-10-16 16:49:00,0,0,0,0,0,0.06,1.29,4.82
2025-10-16 16:50:00,0.23,1.15,0.41,0.42,0.64,0.22,0,4.71
2025-10-16 16:51:00,1.27,0.25,0.06,0.06,1.21,0,0.4,4.36
2025-10-16 16:52:00,0,0,0,1.3,0.37,0,1.61,3.27
2025-10-16 16:53:00,0.8,0.28,0.44,0,0,0,5,2.44
2025-10-16 16:54:00,0.36,0.47,0.25,0,0.07,1.21,3.55,2.2
2025-10-16 16:55:00,0.21,0.4,0.42,0,0,0.09,2.39,2.45
2025-10-16 16:56:00,4.82,1.55,0.14,0.03,0.03,0,2.55,2.22
2025-10-16 16:57:00,1.44,0.52,0.17,0.1,4.18,0,0.7,3.05
2025-10-16 16:58:00,0,1.63,0.12,0,2.09,0,0.94,2.18
2025-10-16 16:59:00,0,0,0.34,0.21,0.16,0.07,3,4.27
2025-10-16 17:00:00,0,0.02,0.75,3.14,0,0,2.66,3.19
2025-10-16 17:01:00,0.03,0.1,0.19,0.94,1.87,0.16,2.95,5.33
2025-10-16 17:02:00,0.24,0,0.05,1.38,6,0,3.06,4.24
2025-10-16 17:03:00,0.07,0.22,0,0.45,2.98,0,5.03,5.34
2025-10-16 17:04:00,0.15,0,0,0.26,1.04,0.51,3.94,3.39
2025-10-16 17:05:00,0,0,0,0.48,2.42,0.08,4.43,2.74
2025-10-16 17:06:00,0.11,0.06,0.11,0.45,1.86,0,3.63,2.63
2025-10-16 17:07:00,0,0.35,0.09,0,1.47,0,2.62,1.58
2025-10-16 17:08:00,0,0.11,4.45,0.33,4.26,2.07,2.36,1.23
2025-10-16 17:09:00,0.06,0,2.64,0.32,2.52,1.76,1.05,0.98
2025-10-16 17:10:00,0,0,4.24,0,4,1.02,0.07,0.51
2025-10-16 17:11:00,0.25,0,3.72,1.45,1.63,0.71,0,0.11
2025-10-16 17:12:00,1.68,0.21,1.93,0.61,3.98,0,0.25,1.11
2025-10-16 17:13:00,0.36,0.12,0.24,0.57,5.98,0,0,0.45
2025-10-16 17:14:00,0.28,0,0.54,0,4.83,0,0,0.51
2025-10-16 17:15:00,1.26,0,0,0.8,5.58,0,1.56,1.88
2025-10-16 17:16:00,0.33,0,0,0.91,5.43,0.14,0.75,0
2025-10-16 17:17:00,0,0.23,0,1.3,2.7,0,0.4,0.1
2025-10-16 17:18:00,2.15,0,0.26,1.93,0.55,0.44,0.23,0
2025-10-16 17:19:00,4.43,0.29,0,0.23,1.89,0,0,0
2025-10-16 17:20:00,4.04,0,0,0,0.04,0.1,0,0.25
2025-10-16 17:21:00,2.9,0,0.11,0.41,0.18,0,0.28,0
2025-10-16 17:22:00,0.99,0,0,0.12,0.26,0,0,0.08
2025-10-16 17:23:00,1.88,0,0.26,0,0.07,0.09,0.07,1.65
2025-10-16 17:24:00,4.44,0,0.27,0.62,0.13,0.14,0.1,0
2025-10-16 17:25:00,5.21,0,0,0,0,0,0.12,0.16
2025-10-16 17:26:00,2.54,1.09,0.11,0.32,0.1,0,0.07,0
2025-10-16 17:27:00,2,1.57,0,0.73,0.13,0,0,0
2025-10-16 17:28:00,1.94,0,1.42,0.59,0.09,0.15,1.24,0.45
2025-10-16 17:29:00,1.86,0.69,0,0.75,0,0,0.28,0.05
2025-10-16 17:30:00,5.2,0,0,0.2,0.04,2.62,0.25,0.01
2025-10-16 17:31:00,4.96,0.1,0,0,0,1.96,0,0.04
2025-10-16 17:32:00,2.69,1.14,0,0.1,0.05,0.11,0,0
2025-10-16 17:33:00,2.59,0,0.44,0,0.98,0,1.73,0.24
2025-10-16 17:34:00,3.18,0.29,0,1.22,0,0.24,4.47,0
2025-10-16 17:35:00,4.25,0.12,0,1.58,0.82,0,2.61,0
2025-10-16 17:36:00,0.25,0,0.31,1.2,0,0,0.23,0
2025-10-16 17:37:00,1.05,0.26,0.15,1.35,0,0,0,0.91
2025-10-16 17:38:00,3.97,0,0,3.15,0.32,0.11,0.04,0
2025-10-16 17:39:00,4.99,0,0,5.27,0,0,0.16,0.02
2025-10-16 17:40:00,4.07,0,0.41,4.89,0.13,0.17,1.08,0.24
2025-10-16 17:41:00,1.4,3.03,0.35,5.03,0,0.24,0,0
2025-10-16 17:42:00,2.21,0.47,0,3.55,0.91,0.33,0.07,0
2025-10-16 17:43:00,4.04,0.22,0.11,4.48,0,0,0.36,0.08
2025-10-16 17:44:00,5.23,0.35,0,5.8,0,0.04,0.5,0
2025-10-16 17:45:00,3.57,2.44,0,3.09,1.22,0.47,0,0.17
2025-10-16 17:46:00,1.12,0.21,0.15,2.51,0.23,0,0,0.16
2025-10-16 17:47:00,0.78,0.15,1,4.92,0,0.09,0.39,0
2025-10-16 17:48:00,0.72,0,2.34,2.63,0.23,0,0.63,0.08
2025-10-16 17:49:00,0,0,1.6,4.24,0.35,0.03,0.25,0
2025-10-16 17:50:00,0.65,0.71,1.06,4.22,0,0,1.06,0
2025-10-16 17:51:00,0,0.6,1.76,4.92,0.06,0.15,1.42,0
2025-10-16 17:52:00,0,0,1.59,5.77,0,0,1.18,0.25
2025-10-16 17:53:00,0.53,0.8,0.77,5.23,0,0.03,0.46,0.22
2025-10-16 17:54:00,0.1,1.29,0,5.41,0,0,1.2,0.16
2025-10-16 17:55:00,0,0,1.03,4.8,0.36,0,0.61,0
2025-10-16 17:56:00,0,0.17,0,3.72,0.04,0,1.74,0.31
2025-10-16 17:57:00,0,0,0,2.48,0.63,1.86,0.04,0
2025-10-16 17:58:00,0.13,1.03,0,5.96,0,0,0.56,0
2025-10-16 17:59:00,0,0,0.05,5,0,0,0,0
2025-10-16 18:00:00,0,0,0.21,5.97,0.18,0,0,0.23
2025-10-16 18:01:00,0,0.73,0.29,5.91,0.23,0.05,0.05,0.73
2025-10-16 18:02:00,1,0.72,0,5.86,0,0,0.23,0
2025-10-16 18:03:00,1.18,0.08,0.08,4.31,0,0.14,0,0.01
2025-10-16 18:04:00,3.21,0.25,0,4.14,0,0,0.19,0.23
2025-10-16 18:05:00,1.59,0,0.19,5.64,0,0.12,0,0
2025-10-16 18:06:00,0.28,0.06,0.02,4.82,0.05,0.05,0.03,0
2025-10-16 18:07:00,0.22,0,0.75,3.04,0.23,2.63,0.29,1.09
2025-10-16 18:08:00,1.4,0,1.72,2.54,0.12,1.08,0.23,0
2025-10-16 18:09:00,3.9,0,0.24,4.43,2.28,0.49,0.4,0
2025-10-16 18:10:00,5.5,0.69,0,4.75,1.09,1.2,0.07,0
2025-10-16 18:11:00,4.37,0.2,0,4.12,0.22,0.21,0.1,0
2025-10-16 18:12:00,2.64,0,0,5.83,0.4,0.08,0.05,0.38
2025-10-16 18:13:00,3.12,1.82,0,5.17,1.29,0,0,0.16
2025-10-16 18:14:00,3.47,2.49,0,4.45,2.41,0.2,0.17,2.35
2025-10-16 18:15:00,4.82,4.63,0.23,4.49,4.77,1.35,0,0.59
2025-10-16 18:16:00,5.46,2.89,0,6,4.61,0,0,0
2025-10-16 18:17:00,3.6,2.17,0.2,5.62,5.62,0,0.19,0.34
2025-10-16 18:18:00,5.03,1.69,0,5.65,5.77,0.37,0.09,0.22
2025-10-16 18:19:00,2.04,1.33,0.12,5.78,2.81,0,0.68,0
2025-10-16 18:20:00,0.14,3.99,0,5.05,4.02,0.28,3.5,0.01
2025-10-16 18:21:00,0.44,2.9,0.69,0.81,1.88,0.26,2.67,0.34
2025-10-16 18:22:00,0,3.46,3.96,1.2,2.13,0.26,3.86,0.15
2025-10-16 18:23:00,0.37,4.72,3.23,2.62,3.24,1.61,2.14,0
2025-10-16 18:24:00,1.22,3.47,0.05,1.35,2.1,0.98,0.08,0
2025-10-16 18:25:00,0.88,3.18,1.74,0.49,1.89,0.23,0,0
2025-10-16 18:26:00,0.31,3.17,2.77,0,2.73,1.01,3.02,0.31
2025-10-16 18:27:00,0,1.98,1.12,0,3.44,0.45,1.15,0.9
2025-10-16 18:28:00,0.58,0.53,2.9,0,0.77,2.71,3.29,1.04
2025-10-16 18:29:00,0,0,1.04,1.28,1.23,1.29,2.71,1.17
2025-10-16 18:30:00,0,0.08,0.99,0.3,4.66,1.24,2.54,1.42
2025-10-16 18:31:00,0.22,0.07,3.54,0,0.54,2.67,2.34,3.4
2025-10-16 18:32:00,0.2,0,4.84,0.31,1,2.68,2.81,1.94
2025-10-16 18:33:00,0,0.38,4.18,0,2.3,3.36,3.48,0
2025-10-16 18:34:00,0,0.26,4.46,0.08,0.15,3.68,2.83,0.42
2025-10-16 18:35:00,0.44,0,4.86,1.32,0.64,3.65,2.91,1.24
2025-10-16 18:36:00,0,0.15,1.94,0,1.25,4.99,4.05,1.72
2025-10-16 18:37:00,0,0.03,1.72,0,2.63,3.61,0.88,3.08
2025-10-16 18:38:00,0.51,2.91,1.61,0.51,5.34,4.06,4.95,4.48
2025-10-16 18:39:00,0,0.4,4.13,1.14,5.5,5.28,1.81,0.83
2025-10-16 18:40:00,0.69,0.16,3.11,0.26,5.44,4.68,1.02,4.53
2025-10-16 18:41:00,0.8,0.71,1.84,2.78,5.3,1.42,3.77,1.66
2025-10-16 18:42:00,0.34,0.21,3.38,2.8,5.84,0.72,4.26,1.86
2025-10-16 18:43:00,0.7,0,1.24,4.57,2.63,2.1,2.69,1.4
2025-10-16 18:44:00,0,0.15,1.82,2.09,5.42,0.47,2.67,2.51
2025-10-16 18:45:00,0,0.96,0.84,5.07,0.57,2.75,5.33,2.49
2025-10-16 18:46:00,1.06,0,1.8,3.7,1.65,1.71,4.83,2.57
2025-10-16 18:47:00,0.21,0,2.9,5.64,0.41,1.68,5.76,2.09
2025-10-16 18:48:00,0,0.57,3.48,3.11,0.05,2.21,4.48,2.25
2025-10-16 18:49:00,0.13,0,0.21,0,0,0.65,4.45,3.66
2025-10-16 18:50:00,0.43,0,0.18,0,0.66,0.11,4.62,1.71
2025-10-16 18:51:00,0,0.57,0,0.37,0.07,0,2.22,0.18
2025-10-16 18:52:00,0,0.12,0.91,0,0,0.09,4.31,0
2025-10-16 18:53:00,0,2.53,0,0,0,0.04,1.96,0.06
2025-10-16 18:54:00,0.53,2.05,0,0.65,0.4,1.2,1.54,0.16
2025-10-16 18:55:00,0.11,0,0.07,0,0.1,0.36,3.68,0
2025-10-16 18:56:00,0.23,0,0.85,3.59,0.08,2.01,0.35,0
2025-10-16 18:57:00,0.2,0,0.74,0.4,0,2.45,0.97,0.69
2025-10-16 18:58:00,0,0,0.16,0.43,0,2.03,0.34,0
2025-10-16 18:59:00,0,0,0,0.48,0.14,5.51,0,0
2025-10-16 19:00:00,0.2,0.77,0.04,2.92,0.1,5.16,0.28,0.21
2025-10-16 19:01:00,0.08,0,0.45,2.77,0.31,1.74,0,0.23
2025-10-16 19:02:00,0.26,2.7,0,0.71,0,0.69,0.24,0
2025-10-16 19:03:00,0.07,0.77,0.5,0.67,0,0.43,0.2,0
2025-10-16 19:04:00,1.28,0.9,0.62,0.52,0,1.99,0.57,0
2025-10-16 19:05:00,4.15,3.03,0,0,0.04,2.06,0.35,0.32
2025-10-16 19:06:00,1.58,3.58,0,0,0,2.07,0,0.27
2025-10-16 19:07:00,3.61,2.34,0,1.61,0,1.88,0.33,0
2025-10-16 19:08:00,1.01,3.56,0.92,2.03,1.11,2.93,0.45,0.97
2025-10-16 19:09:00,0.42,2.28,0.21,3.54,0.02,2.1,0.18,1.71
2025-10-16 19:10:00,0.21,3.48,0,2.21,0.21,0.57,0,0.87
2025-10-16 19:11:00,0,1.96,0.16,4.79,0,0,0.1,0.2
2025-10-16 19:12:00,0.2,4.23,0,3.93,0.44,0.12,0.05,0.15
2025-10-16 19:13:00,0.2,4.4,0.06,2.68,0.08,0.39,0.26,2.36
2025-10-16 19:14:00,0.04,3.65,2.3,4.61,0.1,0,0.37,4.83
2025-10-16 19:15:00,0,5.69,0.19,3.34,0.06,0.27,0.43,2.66
2025-10-16 19:16:00,0,5.14,0.69,3.66,0.51,0.06,0.18,2.34
2025-10-16 19:17:00,0.11,5.77,0,1.86,0,0,0.13,2.19
2025-10-16 19:18:00,0,5.29,0.27,3.08,0.29,0.35,0.1,1.94
2025-10-16 19:19:00,0.33,1.85,1.74,4.86,0.25,0,0,2.25
2025-10-16 19:20:00,0.07,5.44,2.77,0.98,0.04,0,0,3.09
2025-10-16 19:21:00,0,4.26,0.6,0.4,0.6,0,0,1.9
2025-10-16 19:22:00,0.26,4.87,0,0,2.08,0,0.12,2.92
2025-10-16 19:23:00,1.19,2.44,1.26,1.4,3.2,0.15,0.19,3.07
2025-10-16 19:24:00,0.53,0,3.42,0,1.22,0,0.31,2.39
2025-10-16 19:25:00,0.11,0.77,0,0,0,0,0,1.63
2025-10-16 19:26:00,0.17,4.7,0,1.07,0.02,0.06,0.88,3.1
2025-10-16 19:27:00,0.55,3.73,0.51,1.89,0.09,0.47,0,2.49
2025-10-16 19:28:00,0,5.1,0,0.12,0.42,0,0.42,0.33
2025-10-16 19:29:00,0,4.43,0.16,0.37,0.56,0.1,1.43,0.54
2025-10-16 19:30:00,1.33,2.97,0.15,0.27,0,0.16,0,0
2025-10-16 19:31:00,0.55,3.43,0,0,0.73,0.68,0,0
2025-10-16 19:32:00,1.75,3.67,3.46,0.54,0.85,0.62,0.52,0.32
2025-10-16 19:33:00,0,3.96,1.02,0,0.26,0,0.06,0.07
