,Start Time:,2025-10-17 07:56:00, End Time:,2025-10-17 11:06:00, Normalization:,None,,,
2025-10-17 08:53:00,56.88,16,24,0,0,42,0,56,56
2025-10-17 08:54:00,56.9,4,40,0,0,56,0,56,56
2025-10-17 08:55:00,56.92,0,38,21,0,22,0,56,26
2025-10-17 08:56:00,56.93,2,2,0,0,56,8,56,7
2025-10-17 08:57:00,56.95,10,4,0,7,56,20,56,20
2025-10-17 08:58:00,56.97,4,0,0,3,22,56,56,48
2025-10-17 08:59:00,56.98,0,12,0,0,56,14,56,48
2025-10-17 09:00:00,57,6,0,0,0,56,0,56,34
2025-10-17 09:01:00,57.02,0,9,0,0,24,0,56,8
2025-10-17 09:02:00,57.03,0,0,0,0,56,3,56,0
2025-10-17 09:03:00,57.05,26,0,0,0,23,0,56,6
2025-10-17 09:04:00,57.07,11,2,4,12,54,4,56,23
2025-10-17 09:05:00,57.08,16,4,36,0,56,0,56,48
2025-10-17 09:06:00,57.1,0,0,56,2,56,17,56,46
2025-10-17 09:07:00,57.12,34,6,56,0,52,46,56,56
2025-10-17 09:08:00,57.13,6,8.67,8,0,6,12,56,18
2025-10-17 09:09:00,57.15,10,4,0,6,50,0,56,2
2025-10-17 09:10:00,57.17,0,0,0,0,25,3,56,0
2025-10-17 09:11:00,57.18,4,18,0,0,23,0,56,0
2025-10-17 09:12:00,57.2,0,38,0,34,56,10,56,0
2025-10-17 09:13:00,57.22,0,0,0,38,56,2,5.5,0
2025-10-17 09:14:00,57.23,9,0,0,2,56,2,36,8
2025-10-17 09:15:00,57.25,8,0,2,18,52,0,0,0
2025-10-17 09:16:00,57.27,10,0,2,0,24,0,0,2
2025-10-17 09:17:00,57.28,4,38,0,0,13.33,2,14,16
2025-10-17 09:18:00,57.3,0,18,4,6,25,0,0,0
2025-10-17 09:19:00,57.32,0,24,0,0,56,4,0,0
2025-10-17 09:20:00,57.33,0,20,0,8,56,0,0,4
2025-10-17 09:21:00,57.35,10,56,0,0,12,0,20,0
2025-10-17 09:22:00,57.37,6,56,6,10,0,0,7,0
2025-10-17 09:23:00,57.38,0,20,0,4,48,0,0,2
2025-10-17 09:24:00,57.4,2,4,0,0,56,4,0,8
2025-10-17 09:25:00,57.42,0,0,0,38,56,13,0,0
2025-10-17 09:26:00,57.43,15,0,0,0,6,56,0,0
2025-10-17 09:27:00,57.45,26,6,0,0,6,56,26,0
2025-10-17 09:28:00,57.47,44,0,0,0,8,56,0,6
2025-10-17 09:29:00,57.48,28,12,0,0,0,16,6,0
2025-10-17 09:30:00,57.5,4,0,8,0,2,8,0,0
2025-10-17 09:31:00,57.52,40,9,0,0,18,4,21,9
2025-10-17 09:32:00,57.53,20,0,0,0,28,4,0,0
2025-10-17 09:33:00,57.55,19,0,0,0,8,8,8,0
2025-10-17 09:34:00,57.57,18,20,4,5,5,0,0,2
2025-10-17 09:35:00,57.58,10,0,0,0,4,0,4,0
2025-10-17 09:36:00,57.6,22,0,0,0,0,0,0,0
2025-10-17 09:37:00,57.62,56,6,0,0,0,0,0,0
2025-10-17 09:38:00,57.63,56,0,0,0,8,0,0,6
2025-10-17 09:39:00,57.65,56,7,0,21,6.67,12,17,4
2025-10-17 09:40:00,57.67,56,8.67,4,25,0,0,16,0
2025-10-17 09:41:00,57.68,56,8.67,6,16,2,0,4,0
2025-10-17 09:42:00,57.7,56,18,13,56,0,0,6,12
2025-10-17 09:43:00,57.72,56,2,0,56,0,6,22,2
2025-10-17 09:44:00,57.73,56,2,0,56,14,0,0,2
2025-10-17 09:45:00,57.75,56,0,0,56,0,0,0,0
2025-10-17 09:46:00,57.77,56,0,2,5,4,0,0,0
2025-10-17 09:47:00,57.78,56,4,4,19,22,8,8,12
2025-10-17 09:48:00,57.8,40,0,8,56,3,0,12,0
2025-10-17 09:49:00,57.82,56,6,0,56,0,4,56,0
2025-10-17 09:50:00,57.83,56,0,0,54,22,0,26,0
2025-10-17 09:51:00,57.85,56,0,0,0,8,0,56,0
2025-10-17 09:52:00,57.87,10,4,4,4.5,0,4.67,56,0
2025-10-17 09:53:00,57.88,0,0,0,20,0,0,56,0
2025-10-17 09:54:00,57.9,40,0,2,22,12,0,15,0
2025-10-17 09:55:00,57.92,6,7,0,14,0,0,0,0
2025-10-17 09:56:00,57.93,3,10,4,0,2,0,0,0
2025-10-17 09:57:00,57.95,20,3,2,0,4,8,10,6
2025-10-17 09:58:00,57.97,11.33,0,0,0,10,0,0,0
2025-10-17 09:59:00,57.98,0,4,0,12,11.33,17,25,0
2025-10-17 10:00:00,58,0,16,4,0,24,25,12,0
2025-10-17 10:01:00,58.02,8,56,4,0,28,23,8,10
2025-10-17 10:02:00,58.03,3,56,6,0,46,56,10,2
2025-10-17 10:03:00,58.05,6,56,4,4,56,56,8,0
2025-10-17 10:04:00,58.07,16,44,38,2,56,56,0,0
2025-10-17 10:05:00,58.08,4,56,56,0,56,56,10,0
2025-10-17 10:06:00,58.1,10,56,56,0,56,56,10,2
2025-10-17 10:07:00,58.12,56,56,56,4,34,56,0,0
2025-10-17 10:08:00,58.13,8,25,56,6,24,56,0,2
2025-10-17 10:09:00,58.15,0,56,56,0,56,56,36,2
2025-10-17 10:10:00,58.17,4,26,50,0,56,56,4,0
2025-10-17 10:11:00,58.18,12,18,56,2,56,56,0,0
2025-10-17 10:12:00,58.2,0,56,8,0,56,56,0,0
2025-10-17 10:13:00,58.22,4,56,22,4,56,56,32,4
2025-10-17 10:14:00,58.23,4,56,15,4,8,44,2,28
2025-10-17 10:15:00,58.25,10,56,23,0,52,12,5,4
2025-10-17 10:16:00,58.27,4,56,56,0,26,10,42,8
2025-10-17 10:17:00,58.28,2,56,56,0,56,22,56,56
2025-10-17 10:18:00,58.3,6,56,56,10,56,13.33,56,56
2025-10-17 10:19:00,58.32,6,56,56,0,56,4,56,56
2025-10-17 10:20:00,58.33,25,56,56,0,56,0,56,56
2025-10-17 10:21:00,58.35,24,56,56,6,54,6,56,56
2025-10-17 10:22:00,58.37,24,56,56,0,32,0,56,56
2025-10-17 10:23:00,58.38,22,56,56,0,56,4,56,56
2025-10-17 10:24:00,58.4,56,56,56,5,56,0,56,56
2025-10-17 10:25:00,58.42,56,56,56,18,14,4,56,56
2025-10-17 10:26:00,58.43,56,8,56,0,0,2,9,56
2025-10-17 10:27:00,58.45,56,56,56,0,16,2,6,14
2025-10-17 10:28:00,58.47,56,56,56,0,0,6,9,6
2025-10-17 10:29:00,58.48,56,56,56,10,0,4,22,52
2025-10-17 10:30:00,58.5,56,56,56,0,14,0,9.33,22
2025-10-17 10:31:00,58.52,56,18,56,6,56,0,16,20
2025-10-17 10:32:00,58.53,56,0,56,0,2,0,0,0
2025-10-17 10:33:00,58.55,56,0,56,0,56,0,0,0
2025-10-17 10:34:00,58.57,46,6,56,0,12,8,8,0
2025-10-17 10:35:00,58.58,42,14,56,0,4,2,0,0
2025-10-17 10:36:00,58.6,52,12,56,2,6,2,20,2
2025-10-17 10:37:00,58.62,56,0,56,16,2,0,0,0
2025-10-17 10:38:00,58.63,56,0,56,18,0,0,4,0
2025-10-17 10:39:00,58.65,54,4,56,0,4,3,0,0
2025-10-17 10:40:00,58.67,56,0,56,0,0,0,6,0
2025-10-17 10:41:00,58.68,56,4,56,0,0,0,0,14
2025-10-17 10:42:00,58.7,56,4,56,0,12,2,4,0
2025-10-17 10:43:00,58.72,56,2,56,0,4,0,0,6
2025-10-17 10:44:00,58.73,56,0,56,0,0,4,13,0
2025-10-17 10:45:00,58.75,56,0,56,0,6,0,14,2
2025-10-17 10:46:00,58.77,56,6,13,12,0,4,0,0
2025-10-17 10:47:00,58.78,56,0,7.33,0,0,0,10,0
2025-10-17 10:48:00,58.8,56,0,0,0,0,0,52,20
2025-10-17 10:49:00,58.82,25,6,0,0,0,0,2,8
2025-10-17 10:50:00,58.83,56,10,0,0,6,12,0,2
2025-10-17 10:51:00,58.85,56,4,0,11,0,26,0,0
2025-10-17 10:52:00,58.87,56,7,16,8,13,36,4,0
2025-10-17 10:53:00,58.88,56,0,4,4,10,4,12,0
2025-10-17 10:54:00,58.9,21,4,0,6.5,6,5,0,8
2025-10-17 10:55:00,58.92,56,0,0,26,8,0,5,2
2025-10-17 10:56:00,58.93,56,0,0,5.33,16,0,6,0
2025-10-17 10:57:00,58.95,56,4,0,10,8,0,9,0
2025-10-17 10:58:00,58.97,56,6,0,0,4,2,6,5
2025-10-17 10:59:00,58.98,56,0,0,0,0,0,6,0
2025-10-17 11:00:00,59,56,0,5.33,0,20,0,0,2
2025-10-17 11:01:00,59.02,56,6,5,2,16,5,9,2
2025-10-17 11:02:00,59.03,56,0,12,0,0,0,0,0
2025-10-17 11:03:00,59.05,56,0,4,0,8.67,2,2,6
2025-10-17 11:04:00,59.07,56,0,0,0,6.67,0,15,0
2025-10-17 11:05:00,59.08,50,4,0,0,56,6,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
