Chunk,Average_Conformers_Generated
05747,12.834554407878933
05748,12.827437791524032
05749,12.824096867807466
05750,12.831051051051052
05751,12.832145573928013
05752,12.843849432670948
05753,12.843630541378966
05754,12.849062268569485
05755,12.842086302137538
05756,12.834797926216547
05757,12.836646049760803
05758,12.85521757414342
05759,12.833153196429286
05760,12.844554296921906
05761,12.846940613678669
05762,12.824313505724122
05763,12.83824088716296
05764,12.84060291850992
05765,12.83895947973987
05766,12.851237187700193
05767,12.856848259154704
05768,12.841829280496347
05769,12.844643679081031
05770,12.82722376824361
05771,12.845279317867938
05772,12.82906615954359
05773,12.852763436987233
05774,12.811187831482037
05775,12.833286623693798
05776,12.844250975682979
05777,12.819448336602747
05778,12.851184758245276
05779,12.841943037848008
05780,12.837646352446713
05781,12.829003202562049
05782,12.836232957616769
05783,12.860936561937162
05784,12.845793550711583
05785,12.837152979323873
05786,12.823691901197005
05787,12.846811150467271
05788,12.827594490711082
05789,12.824448713330932
05790,12.832629535493426
05791,12.84195356285028
05792,12.83857731876226
05793,12.849565669909131
05794,12.83708686164995
05795,12.84322712352894
05796,12.837904937332318
05797,12.838481093740617
05798,12.82972334547784
05799,12.831261634540324
05800,12.821966891526714
05801,12.859604875998318
05802,12.831084867894315
05803,12.850665599039136
05804,12.829911554008085
05805,12.854378064645251
05806,12.838149941960534
05807,12.859041594939749
05808,12.831488782596514
05809,12.823096167317122
05810,12.836215177713736
05811,12.84637878545105
05812,12.825637946562594
05813,12.846216957156864
05814,12.85435474508077
05815,12.83400048034585
05816,12.839911929543636
05817,12.83278288196321
05818,12.838874321971138
05819,12.82905880233047
05820,12.838410728582867
05821,12.84177240523556
05822,12.83763933638856
05823,12.833720232139283
05824,12.842372813513188
05825,12.840099287372889
05826,12.826792150580697
05827,12.830807423572043
05828,12.855481727574752
05829,12.826649055395453
05830,12.827731176553021
05831,12.843696839914344
05832,12.838450760608486
05833,12.820396317053643
05834,12.844113466658658
05835,12.829847699481657
05836,12.829810656098635
05837,12.84218321557953
05838,12.846558834127396
05839,12.834454454454454
05840,12.855141496217428
05841,12.846307824729267
05842,12.830404675179121
05843,12.833393386179837
05844,12.844418194922719
05845,12.84877785118011
05846,12.814292863577219
05847,12.832045636509207
05848,12.839463733241663
05849,12.826327167907758
05850,12.833306642110742
05851,12.819115292233787
05852,12.835231480554834
05853,12.820992595557334
05854,12.839462673419952
05855,12.821764541051198
05856,12.843545449086214
05857,12.83395705337309
05858,12.825786692289215
05859,12.83721349214293
05860,12.821322764032349
05861,12.8293830323898
05862,12.835545412687926
05863,12.842450809663925
05864,12.838764562232274
05865,12.829336162716208
05866,12.830410761470093
05867,12.856302167777578
05868,12.84720554087597
05869,12.868761885697127
05870,12.835031120539556
05871,12.83897253143269
05872,12.840161719672558
05873,12.834240762240281
05874,12.823293896262486
05875,12.827746312566294
05876,12.833636891299562
05877,12.832465764394971
05878,12.847397594701139
05879,12.839766175528508
05880,12.836072465218697
05881,12.83524842855427
05882,12.838728404700419
05883,12.8486091654993
05884,12.844140249759846
05885,12.844923532708783
05886,12.833153196429286
05887,12.829856244744324
05888,12.822061207742038
05889,12.829010566762728
05890,12.838891780438002
05891,12.849482596425212
05892,12.839483690214129
05893,12.81702826034745
05894,12.82383554514702
05895,12.821393542705017
05896,12.833863768289998
05897,12.839831085137893
05898,12.83192234564195
05899,12.827491642812818
05900,12.847799547701483
05901,12.840165739220945
05902,12.846825206181439
05903,12.85436057567205
05904,12.83015015015015
05905,12.837929792258736
05906,12.855175726523097
05907,12.829253157715636
05908,12.850990990990992
05909,12.8314653964696
05910,12.83318653160908
05911,12.825324714311446
05912,12.849504554098688
05913,12.835124587211048
05914,12.845162323365757
05915,12.848298638911128
05916,12.836745722005404
05917,12.817934347477982
05918,12.824333520134497
05919,12.839862281562143
05920,12.828729834674352
05921,12.847823040736664
05922,12.82469625092576
05923,12.831492154979186
05924,12.841349906923677
05925,12.826767555448795
05926,12.83263933376041
05927,12.83320991854624
05928,12.850914768405461
05929,12.81574049986993
05930,12.845536429143314
05931,12.839803882329397
05932,12.845379194362136
05933,12.803719049620689
05934,12.824183961414533
05935,12.839957551608833
05936,12.829274149972983
05937,12.835595323885018
05938,12.827120951275173
05939,12.846084536371464
05940,12.838120208954626
05941,12.845673452230828
05942,12.834227381905524
05943,12.824585635359115
05944,12.83580834967778
05945,12.839762967708355
05946,12.861474720787799
05947,12.843225173649339
05948,12.823999199359488
05949,12.845385585333146
05950,12.825068043547871
05951,12.833656906110521
05952,12.840557368515887
05953,12.833403373956894
05954,12.831091629638525
05955,12.83611511367275
05956,12.830904432077512
05957,12.837112494246202
05958,12.852908803458144
05959,12.834010528212005
05960,12.85048244384834
05961,12.831605284227383
05962,12.845282414635122
05963,12.822698158526821
05964,12.84361612683669
05965,12.844852779279009
05966,12.841693354683747
05967,12.839631705364292
05968,12.84752411832993
05969,12.81979385569899
05970,12.829517252421743
05971,12.84109101096614
05972,12.820108891468834
05973,12.828052759041691
05974,12.844412871207876
05975,12.829350306232737
05976,12.84912343900096
05977,12.813818502061567
05978,12.850836803331198
05979,12.832986430772925
05980,12.85125125125125
05981,12.812122182633413
05982,12.84909927942354
05983,12.835935623348547
05984,12.8412047228337
05985,12.843573630068446
05986,12.843756879540496
05987,12.831695454636431
05988,12.84797405509289
05989,12.837619323980869
05990,12.84775342739918
05991,12.840688481937356
05992,12.849136291759242
05993,12.825048030739673
05994,12.842486590345048
05995,12.838320956022178
05996,12.844438662156483
05997,12.835231252626734
05998,12.832789771704116
05999,12.844835868694956
06000,12.820141293253547
06001,12.83759657339578
06002,12.838985933529424
06003,12.82072733823029
06004,12.84446801697222
06005,12.844095276220976
06006,12.835334854489412
06007,12.843499149234312
06008,12.827625547927383
06009,12.840345048434873
06010,12.85131294532063
06011,12.828558845314596
06012,12.822579353960693
06013,12.846015254339079
06014,12.852571542925755
06015,12.834754242715338
06016,12.834110606272892
06017,12.83380704563651
06018,12.843232210037621
06019,12.813990270075477
06020,12.84675740592474
06021,12.82982768627294
06022,12.828636618365223
06023,12.816080220967935
06024,12.844080211335255
06025,12.840497918667948
06026,12.825247187862775
06027,12.835985508116655
06028,12.845830497618
06029,12.850517424287917
06030,12.845447084492664
06031,12.82591117426896
06032,12.833386709367494
06033,12.83928642934369
06034,12.8381343208888
06035,12.832922947570717
06036,12.825756210838188
06037,12.823462300594464
06038,12.829751040666027
06039,12.831194827551695
06040,12.827029298751201
06041,12.836075417317161
06042,12.834424227866851
06043,12.828853351480095
06044,12.843041876851629
06045,12.826507326447274
06046,12.82769249244441
06047,12.843602370085675
06048,12.841063314450427
06049,12.846329357137138
06050,12.834618079887877
06051,12.853919762972454
06052,12.833136450095104
06053,12.827563422301424
06054,12.836255905196573
06055,12.842691006625433
06056,12.822845362475482
06057,12.825064071760371
06058,12.835624937456219
06059,12.821510068457505
06060,12.829373736565058
06061,12.846652786675207
06062,12.831852029786212
06063,12.847042338104293
06064,12.844351045732012
06065,12.840634818980527
06066,12.834461218115564
06067,12.842144244049884
06068,12.863544481136795
06069,12.825868555875761
06070,12.826348863272495
06071,12.846504832996457
06072,12.836936936936937
06073,12.856854031547762
06074,12.842312772685426
06075,12.841210738093809
06076,12.83195211786372
06077,12.832292542332173
06078,12.850682628017775
06079,12.837089220670055
06080,12.834581197950031
06081,12.831568835431385
06082,12.83267945073862
06083,12.849693742743906
06084,12.83042164455384
06085,12.847003501750875
06086,12.826167887594572
06087,12.836125623010869
06088,12.841503693176131
06089,12.839368281991232
06090,12.854494865584403
06091,12.819783387719966
06092,12.843340939113727
06093,12.8409009009009
06094,12.845282414635122
06095,12.831558722280041
06096,12.838645099295324
06097,12.848032347171625
06098,12.832646116893514
06099,12.848276828243206
06100,12.84679905513072
06101,12.837266086260382
06102,12.845531710442025
06103,12.82917016932869
06104,12.830948139548848
06105,12.83709945359566
06106,12.83063805940277
06107,12.829933334667974
06108,12.824780850978666
06109,12.836395660702134
06110,12.836655858452424
06111,12.831368231408268
06112,12.84443421526638
06113,12.843151384134991
06114,12.821160505194051
06115,12.857388728786423
06116,12.825623986709633
06117,12.830234745542237
06118,12.833506763787721
06119,12.827198302608139
06120,12.843030121084759
06121,12.838239708619344
06122,12.835628227194492
06123,12.84504984186717
06124,12.849296423066916
06125,12.843411597509958
06126,12.849036209691947
06127,12.835915295624675
06128,12.823183300978647
06129,12.82350467570436
06130,12.844269186116337
06131,12.855749979979178
06132,12.84645101885584
06133,12.823108957674288
06134,12.82957729565287
06135,12.839552388197141
06136,12.848883995596037
06137,12.82665972611516
06138,12.864094967369981
06139,12.838307412077905
06140,12.844478693380838
06141,12.832976359669315
06142,12.846207738655243
06143,12.84961262036796
06144,12.8329430601421
06145,12.83955164131305
06146,12.831128544839594
06147,12.845300770693624
06148,12.848939151321057
06149,12.82636803971018
06150,12.81901330931652
06151,12.826706706706707
06152,12.853474501641182
06153,12.830243824318373
06154,12.847892229472757
06155,12.836789846658926
06156,12.852225424271534
06157,12.818380218240064
06158,12.848873053364827
06159,12.842064175190664
06160,12.835381720645342
06161,12.852227693046716
06162,12.82705547994556
06163,12.84830650972856
06164,12.828872294848951
06165,12.829339579204452
06166,12.846491052484087
06167,12.857077095508766
06168,12.82671335667834
06169,12.844583641857952
06170,12.86485891534921
06171,12.837899497688566
06172,12.8123311520682
06173,12.81107863549007
06174,12.855953405520085
06175,12.83251931622563
06176,12.816234611150035
06177,12.855038821740175
06178,12.843987671123209
06179,12.840690248833903
06180,12.841045552798015
06181,12.829139894713665
06182,12.845485659387947
06183,12.830517972940518
06184,12.823736615630942
06185,12.853843074459567
06186,12.839073788700542
06187,12.83355352710385
06188,12.829804266901492
06189,12.844924924924925
06190,12.832389376988813
06191,12.845893632778878
06192,12.834510918516443
06193,12.846869932533883
06194,12.836908668854559
06195,12.837209302325581
06196,12.821824586685882
06197,12.847627627627627
06198,12.833440102498399
06199,12.847360941534397
06200,12.821574437414911
06201,12.836683215887252
06202,12.843853820598007
06203,12.835618357584613
06204,12.843362158699655
06205,12.83021096032985
06206,12.837382915699303
06207,12.84916424782304
06208,12.839252111942988
06209,12.825225225225225
06210,12.841826114802657
06211,12.8337570310467
06212,12.840335461660095
06213,12.849122315406017
06214,12.840956861175057
06215,12.831154793122085
06216,12.828875720691864
06217,12.869941965179107
06218,12.83835715143509
06219,12.855187045895798
06220,12.831712295869357
06221,12.853668301471323
06222,12.822997157384794
06223,12.844955964771817
06224,12.838062837702621
06225,12.818787648341972
06226,12.845296460088448
06227,12.83957165732586
06228,12.838656067917427
06229,12.837619323980869
06230,12.839109901544866
06231,12.852114226251226
06232,12.843197694201477
06233,12.823344543198015
06234,12.83225251190905
06235,12.847156066124965
06236,12.815992794235388
06237,12.839361851192026
06238,12.831798895204548
06239,12.84837263301173
06240,12.844504504504505
06241,12.822600340306275
06242,12.834330778006846
06243,12.823729559874307
06244,12.858746997598079
06245,12.84002002002002
06246,12.858638429048982
06247,12.856345187823964
06248,12.841579600496377
06249,12.827989913544668
06250,12.849329597758656
06251,12.83703940916278
06252,12.836522296053158
06253,12.821861051620264
06254,12.844178459198174
06255,12.838072559181958
06256,12.835989429006167
06257,12.842720467555342
06258,12.84485899001221
06259,12.832899739843906
06260,12.827234144778988
06261,12.831965736700957
06262,12.84453293844553
06263,12.838137561053728
06264,12.84060436261757
06265,12.841349906923677
06266,12.833646879878318
06267,12.83657579760618
06268,12.842715298074229
06269,12.826834541014453
06270,12.816706357941923
06271,12.836891921637685
06272,12.839603762257354
06273,12.845114677981027
06274,12.830888386334982
06275,12.824610211556552
06276,12.831892411143132
06277,12.831832012170711
06278,12.82775119617225
06279,12.843388446294888
06280,12.841445841005523
06281,12.835578597593932
06282,12.83117455106004
06283,12.85416041153746
06284,12.834794268331732
06285,12.834464396532741
06286,12.84523309113473
06287,12.834720999119366
06288,12.812242283518156
06289,12.847544133541492
06290,12.830107483837393
06291,12.817146174945442
06292,12.83111191162344
06293,12.847454574561755
06294,12.830553942864007
06295,12.836418579519302
06296,12.851277226137091
06297,12.83251931622563
06298,12.85102379856288
06299,12.818314651721376
06300,12.842502351457904
06301,12.835765619682501
06302,12.826542864003843
06303,12.830514580789785
06304,12.841108776143301
06305,12.831081757230061
06306,12.848772287926998
06307,12.82694964460907
06308,12.822810142288219
06309,12.833149856888372
06310,12.834797574496188
06311,12.839508396885446
06312,12.841159281053601
06313,12.860011612309048
06314,12.845052943413599
06315,12.824997498248774
06316,12.847074601172961
06317,12.844416863514434
06318,12.845356285028023
06319,12.825791991034441
06320,12.84616462206568
06321,12.836285399779847
06322,12.843230261182828
06323,12.838124024180312
06324,12.824790344855193
06325,12.85505013108127
06326,12.829476760478801
06327,12.828813321858176
06328,12.83092812393667
06329,12.840200924573235
06330,12.839101627399563
06331,12.855693009848666
06332,12.826385414373487
06333,12.84039870301429
06334,12.846580332659475
06335,12.843936421507788
06336,12.837147834444645
06337,12.828099669768838
06338,12.848948221684045
06339,12.849225411312597
06340,12.844423092321243
06341,12.837652850881582
06342,12.84250991070356
06343,12.838656740313802
06344,12.823372828436474
06345,12.848260399567602
06346,12.835858838601197
06347,12.837270761592055
06348,12.830457929709391
06349,12.837382915699303
06350,12.838711614685511
06351,12.832722832722833
06352,12.837866506554588
06353,12.840770324104659
06354,12.859041062995278
06355,12.827588277684363
06356,12.8333166543242
06357,12.857929294951354
06358,12.837670136108887
06359,12.832162513759632
06360,12.859905122200205
06361,12.823200880792713
06362,12.837012870038631
06363,12.834464124887422
06364,12.837980663370498
06365,12.85001100506233
06366,12.850536300328184
06367,12.838022813688212
06368,12.832662783482455
06369,12.851841473178542
06370,12.8282797958571
06371,12.861918488269676
06372,12.848974281997398
06373,12.848250740533183
06374,12.845895208741945
06375,12.83937294786578
06376,12.839004082939717
06377,12.830837304288632
06378,12.832953044313678
06379,12.832926243293025
06380,12.832449310462161
06381,12.847174683240256
06382,12.852668027701053
06383,12.84391073751626
06384,12.845693468644289
06385,12.83683884008085
06386,12.838566996897828
06387,12.834980988593156
06388,12.864324324324324
06389,12.823322191309222
06390,12.837343850096092
06391,12.823295101983627
06392,12.83966531886785
06393,12.856968435379596
06394,12.83365024719281
06395,12.828862016497157
06396,12.83787084117388
06397,12.83256270141516
06398,12.849723712661168
06399,12.840813548464588
06400,12.850376361306855
06401,12.844695756605285
06402,12.847535338165219
06403,12.836505553887722
06404,12.818129052918101
06405,12.811595653131066
06406,12.846400192149877
06407,12.830514242248334
06408,12.843764385645377
06409,12.815291597429377
06410,12.824423049978984
06411,12.817210112292079
06412,12.834170653109425
06413,12.82031109242688
06414,12.838663837963333
06415,12.817262846047601
06416,12.83608854020734
06417,12.845185437223545
06418,12.83124837373151
06419,12.835234778431609
06420,12.849041117828403
06421,12.835554755043228
06422,12.849228429037488
06423,12.84265930195325
06424,12.839487641348944
06425,12.836649717740322
06426,12.839566948830322
06427,12.82280406757947
06428,12.83257619724229
06429,12.822485088667387
06430,12.832579276105061
06431,12.86361088871097
06432,12.841370888635318
06433,12.838007165876018
06434,12.832459370746937
06435,12.840654832189244
06436,12.845734990891438
06437,12.82096454525435
06438,12.849439551641312
06439,12.839821467886235
06440,12.825937268560219
06441,12.831041453992274
06442,12.833343342742177
06443,12.84964874006765
06444,12.836045557357032
06445,12.840429151904562
06446,12.831588848640102
06447,12.830007405776506
06448,12.84586594079619
06449,12.83052781169312
06450,12.841848174247277
06451,12.836769828241982
06452,12.834687587559541
06453,12.854275479778272
06454,12.845094664371773
06455,12.839698170609664
06456,12.84032183816024
06457,12.849066047368316
06458,12.823718975180144
06459,12.829640748523968
06460,12.834117246762604
06461,12.842347571960447
06462,12.823023023023023
06463,12.842272745466918
06464,12.818775150653666
06465,12.848743869482535
06466,12.837626854020296
06467,12.834724808296794
06468,12.82842960650094
06469,12.844122828088718
06470,12.83944366619972
06471,12.835848678943155
06472,12.844295436349078
06473,12.840653401129039
06474,12.841032826261008
06475,12.814754754754755
06476,12.846426355503072
06477,12.831735292351421
06478,12.853806436119116
06479,12.838410728582867
06480,12.842497147775264
06481,12.834397326342332
06482,12.840708495947164
06483,12.837060766843528
06484,12.84391386142577
06485,12.833600160096058
06486,12.829956758488148
06487,12.832662944507815
06488,12.844726464759693
06489,12.829421064217247
06490,12.83469105902604
06491,12.840599727760429
06492,12.85149168617564
06493,12.85269036752342
06494,12.837881123501031
06495,12.844671269888922
06496,12.83395705337309
06497,12.835457983950048
06498,12.808011851614582
06499,12.81833463408777
06500,12.850734617078345
06501,12.832032500800512
06502,12.823642441104061
06503,12.835271744570113
06504,12.837812956551323
06505,12.833319991995197
06506,12.832025620496397
06507,12.806728575431293
06508,12.82265940839771
06509,12.855267108344508
06510,12.828283232598167
06511,12.845099177358339
06512,12.844061486729915
06513,12.836623158231903
06514,12.838179671396265
06515,12.835578597593932
06516,12.840301823349279
06517,12.830557668441491
06518,12.853516954241563
06519,12.835414915335654
06520,12.852090547004783
06521,12.832809591481356
06522,12.850457375047538
06523,12.835798786956783
06524,12.819775820656526
06525,12.842870009006305
06526,12.838486940858601
06527,12.840544599058966
06528,12.836392386061128
06529,12.85226022051908
06530,12.851008887821283
06531,12.847168829088579
06532,12.849716767749555
06533,12.842440254593491
06534,12.834854489411953
06535,12.839002222177735
06536,12.830414857211471
06537,12.836682411336161
06538,12.837009607686149
06539,12.831685348278622
06540,12.840228987769972
06541,12.847182196605829
06542,12.846113823741295
06543,12.830401280896627
06544,12.842592963214987
06545,12.848143328996096
06546,12.85436057567205
06547,12.829846862175959
06548,12.841208846192334
06549,12.8409432111616
06550,12.851309152053807
06551,12.842313851080865
06552,12.81932461917249
06553,12.85289937748954
06554,12.822554494685642
06555,12.8376063244271
06556,12.839918337936831
06557,12.836909527622097
06558,12.844212254048319
06559,12.826394171103727
06560,12.858006284147537
06561,12.835308009446424
06562,12.857142857142858
06563,12.841595452998979
06564,12.83764362064134
06565,12.826123511160045
06566,12.961579274030472
06567,13.023630246715797
06568,13.002042123808762
06569,13.01169567220075
06570,13.009190661166954
06571,13.005770271082527
06572,13.023209708426787
06573,13.024085530662502
06574,13.009711265067478
06575,13.00904850559526
06576,13.012015379685998
06577,13.017666145895927
06578,13.004907655943272
06579,13.016726762820513
06580,13.012695742720974
06581,13.02771880632886
06582,13.035291525627416
06583,13.013015618742491
06584,13.01937060555678
06585,13.006046893458542
06586,13.012054223984302
06587,13.020165812239666
06588,13.019279665258564
06589,13.016600917155616
06590,13.014265678220797
06591,13.005307643005928
06592,13.024026910139357
06593,13.014081121682525
06594,13.023110968698056
06595,13.02364492535818
06596,13.017259330450104
06597,13.011076393061732
06598,13.016385561475902
06599,13.033184467186029
06600,12.990508040130564
06601,13.01459927103777
06602,13.016781480294778
06603,13.021705612622895
06604,12.996195434521425
06605,13.009973763794036
06606,13.019206889645504
06607,13.013598493951774
06608,13.00416449765747
06609,13.023912999939917
06610,13.00943282864696
06611,13.009889295938182
06612,13.003404357577699
06613,13.025468524747717
06614,13.033485540334855
06615,13.027164549861773
06616,13.024492820379308
06617,13.027618112995935
06618,13.042721867430082
06619,13.028351186304935
06620,13.014376389083555
06621,13.022310788888666
06622,13.014758595830747
06623,13.026864057053567
06624,13.029098409901069
06625,13.01949871877002
06626,13.012155802543306
06627,13.02072611490478
06628,13.025186193641387
06629,13.016846955128205
06630,13.021347324575457
06631,13.024912885008211
06632,13.021868428957644
06633,13.005305092889174
06634,13.035676389917716
06635,13.027855655238705
06636,13.00434651977967
06637,13.017385034449607
06638,13.032603688943183
06639,13.013583635525816
06640,13.001261968671127
06641,12.99949942934946
06642,13.021331570724673
06643,13.016823552974165
06644,13.017807423432085
06645,12.991909644344762
06646,13.022353082562192
06647,12.989246881195058
06648,13.012896249274085
06649,13.00969318272851
06650,13.0048061518744
06651,13.006928591453402
06652,13.031737762728165
06653,13.023552030761836
06654,13.025757090209902
06655,13.027520179462014
06656,13.021689932106307
06657,13.021447023249294
06658,12.989581454989882
06659,13.034640876233956
06660,13.020125760974047
06661,13.005847953216374
06662,13.026914989486333
06663,13.029359929504126
06664,13.020302739067755
06665,13.020728605475556
06666,13.002183274912369
06667,12.998778632067916
06668,13.022446037403387
06669,13.021805294141204
06670,13.032064890847186
06671,13.010254356098537
06672,13.012138936741316
06673,13.012157506809807
06674,13.018522597569035
06675,13.024928418396973
06676,13.005067195417492
06677,13.012737322758952
06678,13.004987780938263
06679,13.01646535664924
06680,13.000060072086503
06681,13.007669970962251
06682,13.010556679553694
06683,13.026068153605895
06684,12.981973320514362
06685,13.011654918295418
06686,13.022009051948572
06687,13.011491261436207
06688,12.984158455499479
06689,13.022836081007993
06690,13.019400953029272
06691,13.017180616740088
06692,13.03326457452987
06693,13.018662768577665
06694,12.992130714242807
06695,13.030193817075125
06696,13.033000921142216
06697,13.009394655662835
06698,12.989289503713639
06699,13.00726872246696
06700,13.008631912038613
06701,13.00156190552474
06702,13.032418253539177
06703,13.00991665998878
06704,12.993051105414931
06705,13.008310637616148
06706,13.025507548152005
06707,13.003404153066741
06708,13.009731678013617
06709,13.015861254080468
06710,13.002584963129207
06711,12.986463214385838
06712,13.00710895728618
06713,13.020047665778774
06714,13.001101564221194
06715,12.985843578551119
06716,13.008351692369317
06717,13.004164581039143
06718,13.035144985581544
06719,13.018084957240992
06720,13.009230892453095
06721,13.0246124884848
06722,13.019902290565433
06723,13.019606665064488
06724,13.013956748097717
06725,13.025536261491318
06726,13.0115161225716
06727,13.026174026234104
06728,13.014996796411982
06729,13.018444715919332
06730,13.012014417300762
06731,13.016939649993994
06732,13.00947250370489
06733,13.011674242575943
06734,13.010616774503715
06735,13.023855305852662
06736,13.023225083089736
06737,13.022187068223232
06738,13.023011295361693
06739,13.026004728132389
06740,13.009711070620508
06741,12.985902519123714
06742,13.03015015015015
06743,13.02897883163439
06744,13.012320945607533
06745,13.022752763980131
06746,13.017560721651549
06747,13.026471766119343
06748,13.031301317739416
06749,13.028271098208029
06750,13.009590933664377
06751,13.040289959549842
06752,13.002562921730773
06753,13.014820749048669
06754,12.99813746695506
06755,13.012814352074324
06756,13.021682983963
06757,12.99289004606449
06758,13.038107831940854
06759,13.001541664998198
06760,12.996916855192296
06761,12.999919895864624
06762,13.016429573231818
06763,13.014616077685455
06764,13.01900166189456
06765,13.031581055371984
06766,13.01852037240965
06767,13.011095533747246
06768,13.013881655382397
06769,13.018159612381371
06770,13.022470559961548
06771,13.010712640916282
06772,13.015559605102428
06773,13.00438622844439
06774,13.027499048649082
06775,13.021143680922634
06776,13.005326391670003
06777,12.996996515958513
06778,13.00180205434195
06779,13.004185776371392
06780,13.017143658248383
06781,12.990909636986164
06782,13.006908013295423
06783,13.014198173662288
06784,13.007288892448788
06785,13.022951213650565
06786,13.028531384522974
06787,13.014302025118683
06788,13.021045675724384
06789,13.009334374937403
06790,12.99715539173461
06791,13.012055913806224
06792,13.01281717501452
06793,13.032782617402624
06794,12.985641046180959
06795,12.9949730628267
06796,13.032140497026253
06797,13.015363967789751
06798,13.023073687583873
06799,13.023194792188283
06800,13.004025635890246
06801,13.01357765094623
06802,12.996114326917299
06803,13.019745273950656
06804,13.025626138661435
06805,13.002803925495694
06806,13.005770617937005
06807,13.011435094324508
06808,13.00400472557618
06809,13.011392759891079
06810,13.02229745973235
06811,13.012198053118615
06812,13.029676799231046
06813,13.030692534086132
06814,13.021785707134418
06815,13.023690323614225
06816,13.021046518613453
06817,13.017308039023218
06818,13.022250260354081
06819,13.008795303828661
06820,13.014820749048669
06821,13.03113237767278
06822,13.001962551316712
06823,13.012697268284867
06824,13.016479115774299
06825,13.011668634789745
06826,13.018288163772208
06827,13.009053036372377
06828,13.00769015099932
06829,12.994373698542367
06830,13.010875007510364
06831,13.023269319342372
06832,13.006428485600994
06833,13.014763917546425
06834,13.024555359717993
06835,13.021147068247357
06836,12.997557019563867
06837,13.025949582524078
06838,13.020002002202423
06839,13.007430997876858
06840,13.019763320718448
06841,13.036204894068645
06842,13.025894698896522
06843,13.020179776180656
06844,13.017437088346579
06845,13.019766487092705
06846,13.008452340417008
06847,13.015621557749695
06848,13.015957233812518
06849,13.013476171405687
06850,13.017544913777565
06851,13.011612774051457
06852,13.03375713284613
06853,13.025211766826201
06854,13.005989463352096
06855,13.020504605526632
06856,13.021668602555373
06857,13.001802523532946
06858,13.011314482537648
06859,13.008112005768538
06860,13.01671108261366
06861,13.008169640175407
06862,13.029730541921266
06863,13.024474263969557
06864,13.018383530919577
06865,13.025251311626416
06866,13.011790847579773
06867,13.030934646804422
06868,12.986899300895415
06869,13.040956519997597
06870,13.013095190420888
06871,13.009637154134358
06872,13.015835835835835
06873,13.009412612901288
06874,13.008708360025624
06875,13.015718547886506
06876,13.03401783031153
06877,13.045916937001882
06878,12.99391123217433
06879,13.005627090133569
06880,13.0148614004166
06881,13.016343534689954
06882,13.017988782051281
06883,13.011051051051052
06884,13.021332425286435
06885,13.019706011935755
06886,13.007289476319215
06887,13.028756808715155
06888,13.009532583009573
06889,13.027059506880045
06890,13.003504977067436
06891,13.013896119498618
06892,13.04733775205751
06893,13.030347920086479
06894,13.003965948923385
06895,13.008870822403333
06896,13.013076476360213
06897,13.009150248278072
06898,13.042822520880485
06899,13.012362747455319
06900,13.022846501942253
06901,13.02373132534946
06902,13.031444651404994
06903,13.015537712992812
06904,13.017223423856445
06905,13.026568162251987
06906,13.016496166242918
06907,13.021581149526536
06908,13.006086695364901
06909,13.016145833333333
06910,13.012336283894742
06911,13.02355297416383
06912,13.023716523446106
06913,12.97533780402362
06914,13.006127352823388
06915,13.017918994133781
06916,13.023169657161166
06917,13.023429052024511
06918,13.02864870279475
06919,13.03559552902528
06920,13.044984778080435
06921,13.005947374744684
06922,13.024992490237308
06923,13.013742262465193
06924,13.020306398317814
06925,13.0020026033844
06926,13.003645541222658
06927,13.017261058491359
06928,13.015841227244508
06929,13.018603440334822
06930,13.002603488674824
06931,13.003243438044327
06932,13.030269642213229
06933,13.020566736757786
06934,13.007650251336791
06935,13.017527693756135
06936,13.03331731539324
06937,13.005466340955508
06938,13.017169187618952
06939,13.023086780665572
06940,13.0163586488597
06941,13.0168622581808
06942,13.012194145208442
06943,13.027247247247248
06944,13.001823099268757
06945,13.029818764393712
06946,13.027595322012175
06947,13.01359549886871
06948,12.995934959349594
06949,13.00869234312724
06950,13.00797020185838
06951,13.024581631836016
06952,13.00036046139058
06953,13.023937821758379
06954,13.023968762515018
06955,13.029733301297453
06956,13.027538553975566
06957,13.015521108707842
06958,13.021328153162175
06959,13.014719429647133
06960,13.020930558615579
06961,13.003565490855918
06962,13.012239583333333
06963,13.02008289449973
06964,13.008189991789983
06965,13.01019059822215
06966,13.022911618032886
06967,13.012372620072474
06968,13.017902198726421
06969,13.035931022051313
06970,13.000260380155026
06971,13.010433981535257
06972,13.005787176098362
06973,13.018546335796831
06974,13.000921511278497
06975,13.01768405030842
06976,13.012615390776748
06977,13.014994994994995
06978,13.025758637956935
06979,12.99669590291962
06980,13.01507899953942
06981,13.015040455018825
06982,13.005328525641026
06983,13.011656318846384
06984,13.014818374784733
06985,13.024251526985081
06986,13.003743968606724
06987,13.00110127748188
06988,13.024015543003646
06989,13.01772055584478
06990,13.01007248988746
06991,13.006327846529697
06992,13.019388695268999
06993,13.0284959048401
06994,12.994374374374374
06995,13.006807624539483
06996,13.00821314102564
06997,13.003424246065121
06998,13.03013061944066
06999,13.032728438088371
07000,13.004165915600153
07001,13.02250430464902
07002,13.02226761183868
07003,13.005285285285286
07004,13.014320908526448
07005,13.012992992992993
07006,13.04400600901352
07007,13.005566122735008
07008,13.020249158788655
07009,13.007711412891078
07010,13.003645176150133
07011,13.01147491739261
07012,13.005625287770505
07013,13.029160241132763
07014,13.036634436370187
07015,13.017281082921164
07016,13.010598441287842
07017,13.03404903060407
